SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
  107.04,  211.27,  399.32,  365.90,,,,,  506.37,  577.16,2134484641, 1083.53,  248.91,   10.25,  254.13,   13.65,,,,,  503.04,   23.91,2137607087,  526.95,   1009.41,    601.07,   1610.48
  108.35,  220.19,  404.03,  376.82,,,,,  512.38,  597.01,2133416427, 1109.39,  273.12,    7.22,  277.42,   10.60,,,,,  550.53,   17.82,2130393262,  568.36,   1062.91,    614.84,   1677.75
   96.50,  198.38,  363.16,  341.32,,,,,  459.65,  539.71,2132413424,  999.36,  254.12,    2.80,  258.03,    6.11,,,,,  512.15,    8.91,2132410639,  521.06,    971.81,    548.62,   1520.42
   95.52,  196.51,  359.97,  337.92,,,,,  455.49,  534.43,2134509861,  989.92,  249.06,    2.44,  253.73,    5.72,,,,,  502.79,    8.16,2134513776,  510.95,    958.28,    542.59,   1500.87
   95.13,  195.00,  359.19,  336.58,,,,,  454.32,  531.58,2132300452,  985.90,  246.83,    2.65,  252.36,    5.96,,,,,  499.20,    8.61,2132293381,  507.81,    953.51,    540.19,   1493.71
   94.87,  195.17,  358.08,  336.47,,,,,  452.95,  531.63,2134435536,  984.59,  243.42,    1.96,  249.51,    5.26,,,,,  492.93,    7.22,2134439100,  500.15,    945.89,    538.85,   1484.74
   95.11,  194.31,  359.60,  336.26,,,,,  454.70,  530.57,2132330522,  985.27,  236.56,    1.61,  242.22,    4.90,,,,,  478.78,    6.51,2132270597,  485.29,    933.48,    537.08,   1470.56
   94.94,  194.51,  359.18,  336.19,,,,,  454.12,  530.70,2134380092,  984.81,  232.36,    1.55,  237.94,    4.86,,,,,  470.30,    6.41,2134375108,  476.71,    924.42,    537.11,   1461.53
   94.65,  193.72,  358.83,  335.56,,,,,  453.48,  529.29,2132243218,  982.77,  231.00,    2.04,  236.14,    5.35,,,,,  467.14,    7.40,2132304318,  474.53,    920.62,    536.68,   1457.30
   94.61,  194.15,  357.98,  335.14,,,,,  452.58,  529.29,2134418174,  981.87,  234.54,    2.28,  239.97,    5.59,,,,,  474.51,    7.86,2134374589,  482.37,    927.09,    537.15,   1464.24
   94.71,  193.53,  357.44,  334.46,,,,,  452.15,  527.99,2132261494,  980.14,  234.82,    2.19,  239.81,    5.48,,,,,  474.62,    7.67,2132292525,  482.30,    926.77,    535.67,   1462.44
  105.67,  208.97,  390.79,  360.74,,,,,  496.47,  569.71,2134412636, 1066.18,  293.00,   23.19,  295.97,   26.13,,,,,  588.97,   49.32,2134501980,  638.29,   1085.43,    619.03,   1704.46
   95.25,  195.66,  358.35,  336.71,,,,,  453.61,  532.37,2132576610,  985.97,  257.45,    2.87,  262.71,    6.17,,,,,  520.16,    9.04,2132461163,  529.21,    973.77,    541.41,   1515.18
   93.89,  219.68,  352.24,  359.42,,,,,  446.12,  579.10,2132575617, 1025.22,  283.30,    2.38,  288.96,    5.68,,,,,  572.26,    8.06,2132570920,  580.32,   1018.39,    587.16,   1605.54
   93.23,  226.38,  348.60,  365.16,,,,,  441.83,  591.54,2134448607, 1033.37,  291.07,    2.66,  296.56,    5.97,,,,,  587.63,    8.62,2134572904,  596.26,   1029.46,    600.17,   1629.63
   93.00,  225.82,  347.58,  363.76,,,,,  440.58,  589.58,2132467332, 1030.16,  292.80,    2.68,  297.94,    6.01,,,,,  590.73,    8.69,2132392329,  599.42,   1031.31,    598.27,   1629.58
   92.67,  225.42,  346.43,  363.20,,,,,  439.10,  588.62,2134471914, 1027.72,  283.28,    1.79,  290.06,    5.14,,,,,  573.34,    6.93,2134426588,  580.27,   1012.43,    595.55,   1607.99
   92.82,  225.37,  347.39,  363.33,,,,,  440.21,  588.70,2132658274, 1028.91,  278.17,    1.75,  284.92,    5.05,,,,,  563.09,    6.80,2132607360,  569.89,   1003.30,    595.50,   1598.80
   93.05,  225.24,  348.06,  363.43,,,,,  441.11,  588.67,2134390505, 1029.78,  275.49,    1.75,  280.19,    5.07,,,,,  555.68,    6.82,2134474480,  562.50,    996.78,    595.49,   1592.28
   92.18,  224.44,  345.41,  361.53,,,,,  437.58,  585.97,2132285942, 1023.56,  275.72,    2.10,  280.51,    5.42,,,,,  556.23,    7.52,2132279156,  563.75,    993.81,    593.50,   1587.31
   92.62,  224.24,  346.45,  362.12,,,,,  439.07,  586.36,2132324641, 1025.43,  276.12,    2.35,  281.92,    5.66,,,,,  558.05,    8.01,2132299808,  566.06,    997.12,    594.37,   1591.49
  103.63,  249.32,  381.16,  398.55,,,,,  484.79,  647.87,2134410627, 1132.66,  322.25,   18.86,  327.68,   22.18,,,,,  649.93,   41.04,2134676655,  690.97,   1134.73,    688.90,   1823.63
   92.83,  229.19,  345.50,  366.66,,,,,  438.33,  595.85,2132638757, 1034.18,  311.46,    3.86,  315.96,    7.14,,,,,  627.41,   10.99,2132426788,  638.41,   1065.74,    606.85,   1672.59
   92.54,  227.78,  345.37,  364.91,,,,,  437.91,  592.69,2134537328, 1030.60,  297.19,    2.29,  301.62,    5.63,,,,,  598.82,    7.93,2134543217,  606.74,   1036.73,    600.61,   1637.34
   91.44,  225.42,  341.12,  361.35,,,,,  432.56,  586.77,2132437938, 1019.33,  286.88,    1.77,  291.74,    5.07,,,,,  578.62,    6.84,2132400197,  585.46,   1011.17,    593.61,   1604.79
   91.79,  225.93,  342.60,  362.23,,,,,  434.39,  588.17,2134395114, 1022.56,  283.62,    1.88,  288.40,    5.18,,,,,  572.02,    7.07,2134365347,  579.08,   1006.41,    595.23,   1601.64
   91.39,  224.92,  341.32,  360.60,,,,,  432.72,  585.52,2132344769, 1018.23,  283.86,    2.55,  288.83,    5.90,,,,,  572.70,    8.45,2132274170,  581.15,   1005.41,    593.97,   1599.38
   91.28,  224.73,  341.24,  360.70,,,,,  432.52,  585.42,2134318493, 1017.94,  281.72,    1.92,  286.39,    5.23,,,,,  568.11,    7.15,2134398604,  575.26,   1000.63,    592.57,   1593.20
   91.18,  223.60,  341.43,  359.90,,,,,  432.61,  583.50,2132268041, 1016.11,  277.69,    1.88,  281.87,    5.19,,,,,  559.56,    7.07,2132322034,  566.63,    992.17,    590.56,   1582.73
   90.78,  223.77,  340.23,  359.40,,,,,  431.01,  583.16,2134448580, 1014.17,  272.16,    1.50,  275.54,    4.79,,,,,  547.70,    6.29,2134456391,  553.99,    978.70,    589.46,   1568.16
   90.85,  223.57,  340.93,  359.56,,,,,  431.77,  583.13,2132322828, 1014.90,  270.22,    1.95,  272.69,    5.26,,,,,  542.92,    7.21,2132330917,  550.13,    974.69,    590.34,   1565.03
   98.53,  234.74,  363.63,  377.96,,,,,  462.16,  612.70,2134542452, 1074.86,  304.70,   17.54,  307.84,   21.09,,,,,  612.54,   38.63,2134478518,  651.17,   1074.70,    651.34,   1726.04
   92.71,  231.13,  345.60,  368.87,,,,,  438.31,  600.00,2132401940, 1038.31,  322.19,    7.42,  326.31,   10.65,,,,,  648.50,   18.08,2132439702,  666.57,   1086.80,    618.08,   1704.88
   90.40,  215.63,  338.64,  350.61,,,,,  429.05,  566.23,2132366562,  995.28,  283.91,    2.07,  289.31,    5.38,,,,,  573.22,    7.45,2132293122,  580.67,   1002.27,    573.68,   1575.95
   90.41,  212.88,  338.38,  347.38,,,,,  428.79,  560.25,2134390450,  989.04,  271.04,    2.12,  277.28,    5.42,,,,,  548.31,    7.54,2134428410,  555.85,    977.10,    567.79,   1544.89
   90.10,  212.58,  338.95,  347.65,,,,,  429.06,  560.23,2132271298,  989.28,  265.59,    1.89,  272.99,    5.20,,,,,  538.58,    7.09,2132241173,  545.66,    967.64,    567.31,   1534.95
   89.52,  211.71,  336.37,  345.79,,,,,  425.89,  557.50,2134315188,  983.39,  266.17,    2.70,  273.40,    6.03,,,,,  539.57,    8.72,2134408351,  548.29,    965.46,    566.22,   1531.68
   89.66,  211.46,  336.36,  345.16,,,,,  426.03,  556.62,2132371283,  982.65,  269.80,    2.39,  276.77,    5.70,,,,,  546.57,    8.08,2132339979,  554.65,    972.60,    564.71,   1537.30
   90.02,  212.11,  337.86,  346.39,,,,,  427.88,  558.50,2134511480,  986.37,  264.01,    1.85,  271.03,    5.14,,,,,  535.03,    6.99,2134484791,  542.02,    962.91,    565.49,   1528.40
   89.23,  211.56,  335.38,  344.89,,,,,  424.60,  556.46,2132268173,  981.06,  259.90,    1.78,  267.13,    5.07,,,,,  527.03,    6.85,2132317284,  533.89,    951.64,    563.31,   1514.94
   89.82,  211.72,  335.13,  344.54,,,,,  424.95,  556.25,2134448388,  981.20,  256.85,    1.68,  265.31,    4.98,,,,,  522.16,    6.66,2134381019,  528.82,    947.11,    562.91,   1510.03
   91.73,  212.67,  342.69,  348.10,,,,,  434.42,  560.77,2132289970,  995.20,  257.83,    2.10,  265.71,    5.41,,,,,  523.53,    7.51,2132332637,  531.04,    957.96,    568.28,   1526.24
  100.30,  234.01,  368.26,  378.09,,,,,  468.56,  612.10,2134472225, 1080.66,  331.86,   22.85,  334.95,   25.83,,,,,  666.80,   48.67,2134475511,  715.48,   1135.36,    660.77,   1796.13
   88.25,  213.08,  329.99,  344.41,,,,,  418.24,  557.49,2132336254,  975.72,  287.99,    2.56,  290.41,    5.87,,,,,  578.40,    8.43,2132288799,  586.83,    996.64,    565.92,   1562.56
   87.55,  211.82,  327.65,  342.28,,,,,  415.20,  554.10,2134377183,  969.30,  280.28,    2.68,  283.09,    6.01,,,,,  563.37,    8.69,2134462298,  572.06,    978.57,    562.79,   1541.36
   87.74,  211.85,  328.85,  342.70,,,,,  416.59,  554.56,2132363067,  971.15,  275.31,    2.00,  278.15,    5.30,,,,,  553.45,    7.29,2132303416,  560.75,    970.05,    561.85,   1531.90
   87.71,  211.62,  328.94,  342.84,,,,,  416.65,  554.46,2134657316,  971.11,  270.42,    1.95,  273.75,    5.25,,,,,  544.17,    7.19,2134639239,  551.36,    960.82,    561.66,   1522.48
   87.39,  210.58,  327.83,  341.33,,,,,  415.22,  551.91,2132264396,  967.13,  264.71,    1.72,  268.48,    5.01,,,,,  533.18,    6.74,2132489860,  539.92,    948.40,    558.65,   1507.05
   87.14,  210.81,  327.30,  341.44,,,,,  414.44,  552.24,2132555820,  966.69,  267.01,    2.61,  270.97,    5.95,,,,,  537.98,    8.56,2132340877,  546.54,    952.42,    560.80,   1513.22
   86.88,  210.36,  325.82,  340.26,,,,,  412.70,  550.62,2134540617,  963.32,  264.35,    1.76,  268.31,    5.09,,,,,  532.66,    6.84,2134522855,  539.50,    945.36,    557.46,   1502.82
   87.24,  210.75,  326.92,  340.89,,,,,  414.16,  551.65,2132229587,  965.80,  262.33,    2.04,  265.18,    5.35,,,,,  527.52,    7.40,2132257949,  534.91,    941.67,    559.05,   1500.72
   87.20,  210.42,  327.25,  340.95,,,,,  414.45,  551.37,2134370348,  965.82,  258.12,    1.63,  262.13,    4.91,,,,,  520.25,    6.55,2134304131,  526.80,    934.70,    557.92,   1492.62
   96.59,  226.65,  355.99,  366.60,,,,,  452.58,  593.25,2132379394, 1045.82,  320.09,   21.94,  323.10,   25.28,,,,,  643.19,   47.22,2132416220,  690.41,   1095.77,    640.46,   1736.23
   70.37,  110.09,  280.15,  222.40,,,,,  350.51,  332.49,2134597006,  683.00,  142.24,    2.99,  145.71,    6.28,,,,,  287.95,    9.27,2134563715,  297.22,    638.46,    341.76,    980.22
   64.02,   76.43,  260.44,  181.43,,,,,  324.46,  257.86,2132244580,  582.32,   88.30,    2.10,   91.69,    5.42,,,,,  179.99,    7.52,2132338195,  187.51,    504.45,    265.38,    769.83
   63.61,   77.01,  259.35,  181.69,,,,,  322.96,  258.70,2134405718,  581.66,   85.83,    1.16,   89.29,    4.46,,,,,  175.12,    5.63,2134341577,  180.74,    498.08,    264.33,    762.41
   63.64,   77.52,  259.10,  182.16,,,,,  322.74,  259.68,2132355431,  582.42,   85.33,    1.37,   88.73,    4.67,,,,,  174.06,    6.04,2132360302,  180.10,    496.80,    265.72,    762.52
   63.80,   77.81,  259.60,  182.70,,,,,  323.40,  260.51,2134344232,  583.91,   84.80,    1.37,   88.34,    4.69,,,,,  173.14,    6.05,2134321927,  179.19,    496.54,    266.56,    763.10
   64.20,   78.36,  260.63,  183.57,,,,,  324.83,  261.93,2132277466,  586.76,   85.33,    1.75,   89.11,    5.06,,,,,  174.44,    6.81,2132275468,  181.25,    499.27,    268.74,    768.01
   63.81,   78.42,  259.00,  183.07,,,,,  322.81,  261.49,2134330093,  584.30,   85.93,    1.99,   89.53,    5.28,,,,,  175.46,    7.27,2134358734,  182.73,    498.27,    268.76,    767.03
   63.61,   78.45,  258.51,  183.06,,,,,  322.13,  261.51,2132206308,  583.64,   84.60,    1.41,   88.41,    4.72,,,,,  173.01,    6.13,2132181068,  179.14,    495.14,    267.64,    762.78
   64.47,   79.13,  261.78,  184.94,,,,,  326.25,  264.07,2134426465,  590.32,   83.78,    1.29,   87.65,    4.59,,,,,  171.42,    5.88,2134426654,  177.30,    497.68,    269.95,    767.63
   79.47,   92.36,  311.29,  215.10,,,,,  390.76,  307.45,2132220521,  698.21,  116.52,   20.14,  119.67,   23.47,,,,,  236.19,   43.61,2132250170,  279.80,    626.95,    351.06,    978.01
   64.39,   80.97,  261.29,  187.04,,,,,  325.68,  268.01,2134463008,  593.69,   92.98,    1.96,   96.66,    5.28,,,,,  189.65,    7.24,2134443920,  196.89,    515.32,    275.25,    790.58
   64.19,   80.55,  260.52,  186.38,,,,,  324.72,  266.93,2132210810,  591.64,   89.83,    1.86,   93.66,    5.17,,,,,  183.49,    7.04,2132173892,  190.53,    508.21,    273.96,    782.17
   64.28,   80.64,  260.81,  186.52,,,,,  325.09,  267.16,2134312123,  592.25,   88.36,    1.55,   92.23,    4.87,,,,,  180.59,    6.42,2134273107,  187.02,    505.69,    273.58,    779.26
   63.95,   80.51,  259.55,  185.82,,,,,  323.50,  266.33,2134154649,  589.83,   86.72,    1.30,   90.25,    4.62,,,,,  176.97,    5.92,2134220453,  182.89,    500.46,    272.25,    772.72
   63.34,   80.38,  257.75,  185.01,,,,,  321.08,  265.38,2132191219,  586.47,   85.67,    1.32,   89.04,    4.64,,,,,  174.70,    5.95,2132223533,  180.66,    495.79,    271.34,    767.13
   63.76,   80.45,  259.20,  185.65,,,,,  322.96,  266.09,2134352728,  589.05,   84.48,    1.28,   88.15,    4.59,,,,,  172.63,    5.87,2134331345,  178.50,    495.58,    271.97,    767.55
   63.50,   80.23,  258.49,  185.16,,,,,  321.99,  265.39,2132219085,  587.38,   84.28,    1.42,   87.90,    4.73,,,,,  172.18,    6.15,2132211281,  178.33,    494.16,    271.55,    765.71
   64.21,   80.44,  261.07,  186.31,,,,,  325.28,  266.76,2134334489,  592.04,   84.98,    1.74,   88.49,    5.05,,,,,  173.46,    6.79,2134312500,  180.26,    498.75,    273.55,    772.30
   63.84,   80.12,  259.12,  185.28,,,,,  322.96,  265.40,2132216158,  588.36,   84.53,    1.35,   87.54,    4.65,,,,,  172.07,    6.00,2132221233,  178.07,    495.03,    271.39,    766.42
   75.05,   89.96,  295.88,  207.56,,,,,  370.94,  297.52,2134322981,  668.46,  106.65,   13.68,  109.64,   17.00,,,,,  216.29,   30.68,2134349837,  246.98,    587.23,    328.21,    915.44
   92.03,  197.73,  348.56,  336.39,,,,,  440.58,  534.12,2132339390,  974.71,  249.86,    6.87,  254.18,   10.14,,,,,  504.04,   17.01,2132335718,  521.05,    944.62,    551.14,   1495.76
   93.17,  223.20,  348.77,  362.50,,,,,  441.94,  585.70,2134475772, 1027.64,  275.20,    2.67,  281.32,    5.97,,,,,  556.52,    8.64,2134529178,  565.16,    998.46,    594.34,   1592.80
   90.50,  217.04,  339.15,  352.65,,,,,  429.65,  569.69,2132276667,  999.34,  266.67,    2.02,  272.38,    5.33,,,,,  539.05,    7.35,2132209865,  546.40,    968.70,    577.05,   1545.74
   89.44,  214.25,  336.04,  348.84,,,,,  425.48,  563.09,2134344277,  988.57,  264.92,    2.73,  271.19,    6.01,,,,,  536.11,    8.74,2134353363,  544.85,    961.60,    571.83,   1533.42
   87.91,  210.83,  331.13,  343.88,,,,,  419.04,  554.72,2132246219,  973.76,  258.48,    1.70,  264.87,    4.99,,,,,  523.35,    6.69,2132278296,  530.04,    942.39,    561.40,   1503.80
   88.29,  210.41,  332.34,  343.57,,,,,  420.63,  553.98,2134427410,  974.61,  258.34,    2.18,  264.73,    5.51,,,,,  523.07,    7.70,2134435357,  530.76,    943.70,    561.68,   1505.38
   87.43,  209.28,  328.60,  340.71,,,,,  416.03,  549.99,2132259408,  966.02,  255.14,    1.53,  260.48,    4.81,,,,,  515.62,    6.34,2132250970,  521.96,    931.65,    556.33,   1487.98
   86.80,  208.84,  327.14,  340.00,,,,,  413.95,  548.84,2134415378,  962.79,  252.30,    1.75,  256.60,    5.05,,,,,  508.90,    6.80,2134385924,  515.70,    922.85,    555.64,   1478.49
   86.81,  207.50,  327.24,  338.65,,,,,  414.04,  546.15,2132392145,  960.19,  254.68,    2.54,  259.43,    5.85,,,,,  514.11,    8.40,2132398631,  522.51,    928.15,    554.54,   1482.70
   86.98,  208.21,  327.12,  338.68,,,,,  414.09,  546.89,2134365743,  960.98,  256.76,    2.17,  262.39,    5.46,,,,,  519.15,    7.63,2134552966,  526.78,    933.24,    554.52,   1487.76
   98.41,  230.87,  362.57,  373.91,,,,,  460.98,  604.78,2132471419, 1065.76,  327.51,   24.36,  329.40,   27.26,,,,,  656.92,   51.62,2132312755,  708.53,   1117.89,    656.40,   1774.29
   87.28,  209.51,  327.28,  340.44,,,,,  414.56,  549.95,2132428678,  964.51,  278.53,    2.61,  283.67,    5.92,,,,,  562.20,    8.53,2132385499,  570.72,    976.76,    558.48,   1535.23
   85.82,  207.71,  323.09,  337.23,,,,,  408.91,  544.94,2134613337,  953.85,  267.08,    2.01,  273.37,    5.32,,,,,  540.45,    7.33,2134634839,  547.78,    949.36,    552.27,   1501.63
   86.01,  207.07,  323.75,  336.80,,,,,  409.76,  543.88,2132268811,  953.63,  263.69,    2.18,  269.62,    5.50,,,,,  533.30,    7.69,2132461745,  540.99,    943.06,    551.57,   1494.62
   85.98,  206.67,  324.28,  336.56,,,,,  410.27,  543.23,2134614622,  953.50,  266.74,    2.65,  270.85,    5.97,,,,,  537.59,    8.62,2134430505,  546.21,    947.85,    551.85,   1499.70
   86.18,  206.92,  323.60,  336.28,,,,,  409.79,  543.20,2132275611,  952.99,  261.16,    1.92,  265.91,    5.21,,,,,  527.07,    7.13,2132253289,  534.21,    936.86,    550.33,   1487.19
   85.67,  206.67,  322.27,  335.27,,,,,  407.94,  541.94,2134369334,  949.88,  256.05,    1.47,  260.64,    4.78,,,,,  516.70,    6.25,2134389557,  522.95,    924.63,    548.19,   1472.82
   85.65,  206.49,  321.61,  334.74,,,,,  407.26,  541.23,2132220507,  948.49,  252.57,    1.77,  257.22,    5.07,,,,,  509.79,    6.84,2132191498,  516.63,    917.05,    548.08,   1465.13
   85.53,  205.82,  321.89,  334.48,,,,,  407.41,  540.29,2134377771,  947.71,  250.27,    1.76,  256.37,    5.08,,,,,  506.64,    6.84,2134402459,  513.48,    914.05,    547.13,   1461.19
   85.64,  206.11,  321.01,  334.21,,,,,  406.65,  540.32,2132265527,  946.98,  255.45,    2.93,  260.13,    6.24,,,,,  515.58,    9.16,2132279347,  524.74,    922.23,    549.48,   1471.71
   80.78,  114.35,  311.33,  236.62,,,,,  392.11,  350.97,2134444133,  743.08,  155.30,   21.69,  159.07,   25.24,,,,,  314.36,   46.93,2134386267,  361.29,    706.47,    397.89,   1104.37
   59.16,   70.97,  241.02,  168.70,,,,,  300.18,  239.68,2132304151,  539.86,   82.60,    2.31,   86.08,    5.61,,,,,  168.68,    7.93,2132329156,  176.61,    468.86,    247.60,    716.46
   58.49,   70.81,  239.21,  168.12,,,,,  297.70,  238.94,2134320830,  536.63,   78.08,    1.20,   81.66,    4.50,,,,,  159.74,    5.70,2134359952,  165.44,    457.44,    244.63,    702.07
   58.28,   70.97,  238.35,  167.80,,,,,  296.62,  238.77,2132226522,  535.39,   77.11,    1.30,   80.60,    4.61,,,,,  157.71,    5.91,2132141988,  163.62,    454.33,    244.68,    699.01
   57.74,   70.69,  236.71,  167.07,,,,,  294.45,  237.76,2134278550,  532.21,   76.14,    1.35,   79.58,    4.66,,,,,  155.72,    6.01,2134297892,  161.73,    450.17,    243.77,    693.93
   58.53,   71.28,  239.33,  168.43,,,,,  297.86,  239.72,2132144806,  537.58,   77.36,    1.88,   80.73,    5.19,,,,,  158.10,    7.07,2132147710,  165.16,    455.96,    246.78,    702.74
   58.09,   71.25,  237.75,  167.86,,,,,  295.83,  239.12,2134283034,  534.95,   76.00,    1.33,   79.30,    4.64,,,,,  155.30,    5.97,2134278672,  161.27,    451.13,    245.09,    696.22
   57.84,   71.06,  236.95,  167.44,,,,,  294.79,  238.50,2132207591,  533.29,   74.82,    1.25,   78.17,    4.57,,,,,  152.99,    5.82,2132194975,  158.81,    447.78,    244.32,    692.10
   57.78,   71.06,  236.67,  167.50,,,,,  294.45,  238.57,2134309921,  533.01,   74.56,    1.35,   77.79,    4.67,,,,,  152.35,    6.02,2134341815,  158.37,    446.80,    244.59,    691.39
   58.14,   71.32,  237.69,  168.09,,,,,  295.83,  239.42,2134276893,  535.25,   74.43,    1.35,   77.61,    4.66,,,,,  152.04,    6.01,2134244138,  158.05,    447.87,    245.43,    693.30
   73.22,   83.87,  288.00,  198.07,,,,,  361.22,  281.95,2132193631,  643.17,  107.90,   20.38,  110.11,   23.56,,,,,  218.02,   43.94,2132274560,  261.95,    579.24,    325.88,    905.13
   59.08,   72.96,  240.50,  170.93,,,,,  299.58,  243.90,2134434329,  543.48,   85.32,    3.16,   88.82,    6.47,,,,,  174.14,    9.64,2134374229,  183.78,    473.73,    253.53,    727.26
   58.09,   72.10,  237.70,  168.99,,,,,  295.79,  241.09,2132154430,  536.88,   79.06,    1.39,   82.45,    4.69,,,,,  161.51,    6.08,2132153250,  167.59,    457.30,    247.17,    704.47
   58.24,   72.42,  237.59,  169.24,,,,,  295.83,  241.66,2134299719,  537.50,   77.92,    1.41,   81.29,    4.71,,,,,  159.21,    6.12,2134305026,  165.33,    455.04,    247.78,    702.82
   58.06,   71.79,  237.03,  168.55,,,,,  295.09,  240.34,2132267565,  535.42,   76.31,    1.40,   80.00,    4.71,,,,,  156.31,    6.11,2132300608,  162.42,    451.39,    246.45,    697.85
   58.41,   72.39,  238.81,  169.74,,,,,  297.22,  242.12,2134334330,  539.34,   76.79,    1.72,   80.69,    5.03,,,,,  157.48,    6.75,2134445205,  164.23,    454.70,    248.88,    703.58
   57.83,   71.83,  236.02,  168.08,,,,,  293.85,  239.91,2132307345,  533.76,   77.12,    2.16,   80.70,    5.46,,,,,  157.82,    7.62,2132150871,  165.43,    451.67,    247.53,    699.20
   58.48,   72.39,  238.56,  169.68,,,,,  297.05,  242.07,2134415425,  539.12,   75.53,    1.29,   79.20,    4.61,,,,,  154.73,    5.90,2134505348,  160.63,    451.78,    247.97,    699.75
   57.87,   71.92,  236.40,  168.38,,,,,  294.27,  240.30,2132272548,  534.57,   74.22,    1.22,   77.97,    4.54,,,,,  152.19,    5.76,2132373995,  157.95,    446.46,    246.06,    692.52
   57.74,   72.03,  236.25,  168.46,,,,,  293.99,  240.49,2134506279,  534.47,   73.66,    1.10,   77.46,    4.41,,,,,  151.12,    5.51,2134297123,  156.63,    445.11,    246.00,    691.10
   88.36,  134.87,  338.51,  268.06,,,,,  426.86,  402.92,2132229593,  829.78,  163.31,   18.30,  166.18,   21.37,,,,,  329.49,   39.67,2132342286,  369.16,    756.35,    442.59,   1198.94
   89.05,  143.38,  342.25,  278.34,,,,,  431.30,  421.72,2134579762,  853.01,  176.44,    6.75,  179.04,    9.99,,,,,  355.48,   16.74,2134505476,  372.23,    786.78,    438.46,   1225.24
   85.15,  137.74,  330.34,  268.77,,,,,  415.49,  406.51,2132283690,  821.99,  163.04,    2.53,  166.50,    5.83,,,,,  329.54,    8.35,2132332959,  337.90,    745.03,    414.86,   1159.89
   84.74,  136.58,  328.72,  267.17,,,,,  413.46,  403.75,2134395862,  817.22,  157.17,    1.85,  161.05,    5.16,,,,,  318.22,    7.02,2134395026,  325.24,    731.69,    410.77,   1142.46
