SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   67.56,  156.61,  255.34,  259.00,,,,,  322.90,  415.61,2132447008,  738.51,  200.54,    6.03,  197.78,    2.62,,,,,  398.32,    8.64,2132402996,  406.97,    721.23,    424.26,   1145.48
   67.78,  156.21,  255.92,  258.98,,,,,  323.70,  415.19,2134553730,  738.90,  200.85,    5.67,  198.24,    2.29,,,,,  399.09,    7.96,2134644410,  407.05,    722.79,    423.15,   1145.95
   67.43,  155.95,  255.26,  258.38,,,,,  322.70,  414.33,2132573759,  737.03,  203.18,    5.96,  200.04,    2.56,,,,,  403.22,    8.52,2132522966,  411.75,    725.92,    422.85,   1148.77
   67.54,  156.38,  254.91,  258.57,,,,,  322.46,  414.95,2132469137,  737.40,  202.86,    5.82,  199.84,    2.41,,,,,  402.69,    8.23,2132456457,  410.92,    725.15,    423.18,   1148.32
   66.89,  155.40,  252.91,  256.90,,,,,  319.80,  412.30,2134571228,  732.10,  201.18,    5.33,  198.68,    1.91,,,,,  399.86,    7.24,2134584377,  407.10,    719.66,    419.55,   1139.20
   67.33,  155.93,  254.63,  258.12,,,,,  321.96,  414.05,2132512207,  736.01,  201.76,    6.02,  199.25,    2.63,,,,,  401.01,    8.66,2132446743,  409.67,    722.97,    422.70,   1145.68
   99.12,  202.41,  364.67,  342.27,,,,,  463.80,  544.68,2134652004, 1008.48,  233.21,   15.26,  230.34,   11.89,,,,,  463.55,   27.15,2134642870,  490.71,    927.35,    571.84,   1499.18
   67.72,  193.31,  253.36,  296.81,,,,,  321.08,  490.12,2132459069,  811.19,  265.28,    7.09,  263.22,    3.68,,,,,  528.50,   10.77,2132569199,  539.27,    849.57,    500.88,   1350.46
   64.16,  216.87,  238.45,  315.43,,,,,  302.60,  532.30,2132456862,  834.90,  284.31,    5.29,  285.15,    1.88,,,,,  569.46,    7.17,2132380447,  576.63,    872.06,    539.47,   1411.53
   63.72,  215.09,  236.61,  313.06,,,,,  300.33,  528.15,2134526498,  828.48,  275.13,    5.31,  277.16,    1.90,,,,,  552.30,    7.21,2134508718,  559.51,    852.63,    535.36,   1387.98
   62.58,  212.98,  232.78,  309.05,,,,,  295.36,  522.03,2132372442,  817.39,  275.67,    5.62,  275.81,    2.18,,,,,  551.48,    7.80,2132414457,  559.28,    846.84,    529.83,   1376.67
   63.17,  213.72,  234.36,  310.21,,,,,  297.53,  523.93,2134556429,  821.46,  286.91,    6.80,  285.45,    3.39,,,,,  572.36,   10.19,2134861958,  582.55,    869.89,    534.12,   1404.01
   62.09,  212.30,  231.39,  307.85,,,,,  293.48,  520.15,2132829033,  813.62,  291.98,    6.32,  289.54,    2.91,,,,,  581.52,    9.23,2132675185,  590.75,    875.00,    529.38,   1404.38
   63.26,  212.68,  234.37,  309.53,,,,,  297.62,  522.21,2132633150,  819.83,  296.07,    7.31,  293.53,    3.94,,,,,  589.60,   11.26,2132451349,  600.86,    887.22,    533.47,   1420.69
   62.42,  211.58,  232.19,  307.54,,,,,  294.61,  519.12,2134800400,  813.72,  289.45,    5.38,  288.05,    1.96,,,,,  577.50,    7.33,2134851374,  584.83,    872.10,    526.45,   1398.55
   62.27,  211.76,  231.80,  307.46,,,,,  294.07,  519.22,2132711937,  813.29,  282.44,    5.33,  282.23,    1.93,,,,,  564.68,    7.26,2132709980,  571.94,    858.75,    526.48,   1385.23
   74.14,  233.28,  270.55,  342.91,,,,,  344.69,  576.19,2132581041,  920.88,  326.28,   23.85,  324.57,   20.29,,,,,  650.85,   44.14,2132606263,  694.99,    995.54,    620.33,   1615.87
   64.83,  219.60,  239.59,  318.50,,,,,  304.43,  538.10,2134777726,  842.53,  318.98,    9.18,  317.28,    5.74,,,,,  636.25,   14.92,2134724157,  651.17,    940.68,    553.02,   1493.70
   62.23,  212.43,  231.48,  308.21,,,,,  293.71,  520.65,2132454652,  814.36,  304.63,    6.86,  302.18,    3.46,,,,,  606.81,   10.32,2132480070,  617.13,    900.52,    530.97,   1431.48
   63.03,  212.40,  233.48,  308.64,,,,,  296.51,  521.03,2132506248,  817.54,  298.68,    6.50,  296.13,    3.10,,,,,  594.81,    9.60,2132506544,  604.41,    891.32,    530.63,   1421.95
   61.98,  211.57,  230.42,  307.01,,,,,  292.40,  518.58,2134602776,  810.98,  298.60,    6.72,  294.66,    3.35,,,,,  593.25,   10.07,2134593010,  603.32,    885.65,    528.65,   1414.30
   62.31,  211.34,  231.46,  306.94,,,,,  293.77,  518.28,2132453912,  812.06,  293.04,    5.60,  289.31,    2.19,,,,,  582.34,    7.79,2132456110,  590.13,    876.11,    526.07,   1402.19
   61.82,  211.53,  229.58,  306.19,,,,,  291.40,  517.71,2134558324,  809.12,  287.95,    5.61,  285.33,    2.20,,,,,  573.28,    7.81,2134515211,  581.09,    864.68,    525.52,   1390.20
   62.55,  211.97,  231.88,  306.99,,,,,  294.43,  518.96,2132388656,  813.38,  288.83,    6.08,  286.40,    2.69,,,,,  575.22,    8.77,2132391889,  583.99,    869.65,    527.73,   1397.38
   61.95,  211.04,  229.31,  305.39,,,,,  291.26,  516.43,2134556183,  807.69,  289.09,    6.15,  286.62,    2.71,,,,,  575.71,    8.86,2134577880,  584.57,    866.97,    525.29,   1392.26
   62.34,  211.49,  230.91,  306.54,,,,,  293.26,  518.03,2132425486,  811.29,  290.10,    6.08,  287.71,    2.65,,,,,  577.81,    8.72,2132417417,  586.53,    871.07,    526.76,   1397.83
   65.22,  214.83,  240.78,  313.31,,,,,  306.00,  528.14,2132513817,  834.14,  299.46,   13.14,  296.30,    9.64,,,,,  595.77,   22.78,2132633370,  618.55,    901.76,    550.92,   1452.68
   74.81,  187.37,  277.90,  298.61,,,,,  352.71,  485.98,2134922341,  838.69,  265.99,   20.10,  263.41,   16.81,,,,,  529.40,   36.91,2134942542,  566.31,    882.11,    522.89,   1405.01
   66.17,  122.63,  255.40,  224.86,,,,,  321.57,  347.49,2132678616,  669.06,  163.28,    6.81,  160.73,    3.38,,,,,  324.01,   10.19,2132541871,  334.20,    645.58,    357.68,   1003.26
   66.71,  123.47,  256.50,  226.00,,,,,  323.21,  349.47,2132417906,  672.68,  159.62,    5.90,  157.44,    2.53,,,,,  317.06,    8.44,2132447329,  325.50,    640.27,    357.91,    998.18
   66.92,  123.72,  257.75,  226.64,,,,,  324.68,  350.36,2134644818,  675.04,  156.94,    5.29,  154.62,    1.88,,,,,  311.55,    7.17,2134643421,  318.72,    636.23,    357.53,    993.76
   66.92,  123.75,  258.05,  226.70,,,,,  324.97,  350.45,2132439952,  675.42,  154.62,    5.20,  152.15,    1.80,,,,,  306.77,    7.00,2132426246,  313.76,    631.74,    357.44,    989.18
   66.62,  123.74,  257.04,  226.60,,,,,  323.66,  350.33,2134540605,  673.99,  152.93,    4.86,  150.20,    1.45,,,,,  303.13,    6.31,2134543192,  309.44,    626.79,    356.64,    983.43
   67.09,  124.34,  258.53,  227.68,,,,,  325.62,  352.02,2132370844,  677.64,  152.76,    5.28,  150.41,    1.89,,,,,  303.17,    7.17,2132344578,  310.35,    628.79,    359.19,    987.98
   66.34,  123.76,  256.30,  226.29,,,,,  322.64,  350.04,2132377155,  672.68,  154.52,    5.75,  152.14,    2.35,,,,,  306.65,    8.09,2132364619,  314.74,    629.29,    358.14,    987.43
   67.49,  124.44,  259.61,  228.10,,,,,  327.10,  352.54,2134502080,  679.64,  157.14,    6.04,  154.05,    2.62,,,,,  311.19,    8.66,2134581251,  319.85,    638.28,    361.21,    999.49
   65.94,  123.78,  254.95,  226.00,,,,,  320.90,  349.78,2132769326,  670.68,  156.55,    5.59,  153.19,    2.18,,,,,  309.74,    7.78,2132736712,  317.51,    630.64,    357.55,    988.19
  100.11,  167.08,  373.88,  309.45,,,,,  473.99,  476.53,2132840663,  950.52,  184.39,   15.08,  180.55,   11.67,,,,,  364.94,   26.76,2132950817,  391.70,    838.93,    503.29,   1342.22
   68.33,  129.91,  262.23,  234.95,,,,,  330.57,  364.86,2134803165,  695.42,  167.13,    6.03,  163.90,    2.62,,,,,  331.03,    8.66,2134697450,  339.69,    661.60,    373.51,   1035.11
   67.95,  128.63,  260.91,  232.87,,,,,  328.85,  361.50,2132532797,  690.36,  163.95,    6.50,  160.97,    3.11,,,,,  324.91,    9.61,2132495958,  334.52,    653.77,    371.11,   1024.88
   68.42,  127.96,  262.65,  232.93,,,,,  331.07,  360.88,2132450450,  691.95,  161.57,    5.82,  158.75,    2.42,,,,,  320.32,    8.24,2132430905,  328.56,    651.39,    369.12,   1020.51
   67.63,  127.63,  259.87,  231.77,,,,,  327.50,  359.39,2134572378,  686.89,  159.94,    6.27,  157.63,    2.86,,,,,  317.57,    9.13,2134625624,  326.70,    645.07,    368.52,   1013.59
   67.34,  126.96,  259.61,  231.19,,,,,  326.96,  358.15,2132656629,  685.11,  154.78,    4.90,  152.93,    1.51,,,,,  307.71,    6.41,2132710732,  314.12,    634.67,    364.56,    999.23
   67.96,  127.22,  261.41,  232.12,,,,,  329.37,  359.34,2134621313,  688.71,  153.41,    5.01,  151.42,    1.62,,,,,  304.83,    6.63,2134565319,  311.46,    634.20,    365.97,   1000.17
   67.12,  126.27,  258.50,  229.91,,,,,  325.62,  356.18,2132453625,  681.80,  151.92,    5.10,  150.03,    1.69,,,,,  301.94,    6.79,2132506668,  308.74,    627.57,    362.97,    990.54
   67.26,  126.19,  259.56,  230.22,,,,,  326.82,  356.41,2132518412,  683.23,  153.67,    5.71,  151.57,    2.31,,,,,  305.24,    8.01,2132386457,  313.25,    632.06,    364.43,    996.48
   67.55,  126.05,  260.40,  230.37,,,,,  327.95,  356.42,2134488045,  684.37,  152.50,    5.36,  150.46,    1.96,,,,,  302.96,    7.32,2134592954,  310.27,    630.91,    363.73,    994.64
   78.73,  201.81,  291.06,  318.07,,,,,  369.79,  519.88,2132549566,  889.66,  267.07,   22.85,  264.47,   19.29,,,,,  531.54,   42.14,2132570840,  573.68,    901.32,    562.02,   1463.34
   66.04,  230.75,  243.55,  331.43,,,,,  309.59,  562.18,2134803123,  871.77,  327.22,    8.34,  323.75,    4.95,,,,,  650.97,   13.29,2134744820,  664.26,    960.56,    575.48,   1536.03
   63.97,  221.68,  236.33,  319.36,,,,,  300.30,  541.03,2132515349,  841.33,  311.27,    6.85,  309.13,    3.44,,,,,  620.40,   10.29,2132562135,  630.68,    920.69,    551.32,   1472.02
   62.72,  220.25,  231.98,  316.03,,,,,  294.70,  536.28,2132566105,  830.98,  311.74,    7.76,  309.58,    4.37,,,,,  621.32,   12.13,2132455616,  633.45,    916.02,    548.41,   1464.43
   62.42,  219.35,  230.73,  314.63,,,,,  293.15,  533.98,2134529639,  827.14,  306.73,    6.37,  305.31,    3.00,,,,,  612.04,    9.36,2134616246,  621.40,    905.19,    543.35,   1448.54
   62.00,  218.34,  230.44,  313.78,,,,,  292.44,  532.12,2132453211,  824.56,  300.36,    5.79,  299.52,    2.35,,,,,  599.88,    8.14,2132430946,  608.02,    892.32,    540.27,   1432.59
   62.12,  218.59,  230.26,  313.80,,,,,  292.38,  532.39,2134554208,  824.77,  294.78,    5.25,  292.93,    1.85,,,,,  587.71,    7.10,2134552055,  594.81,    880.09,    539.49,   1419.58
   61.71,  218.16,  228.77,  312.32,,,,,  290.48,  530.48,2132402385,  820.96,  294.31,    5.53,  291.36,    2.13,,,,,  585.66,    7.65,2132400025,  593.32,    876.14,    538.13,   1414.27
   61.42,  217.79,  227.29,  311.58,,,,,  288.71,  529.37,2132415413,  818.08,  297.25,    6.20,  295.44,    2.81,,,,,  592.69,    9.02,2132428865,  601.71,    881.40,    538.38,   1419.79
   61.61,  218.13,  228.73,  312.88,,,,,  290.33,  531.02,2134578138,  821.35,  303.92,    6.49,  301.16,    3.12,,,,,  605.07,    9.61,2134540489,  614.68,    895.40,    540.62,   1436.03
   65.17,  221.34,  239.78,  319.81,,,,,  304.95,  541.15,2132656947,  846.10,  314.88,   14.46,  312.34,   10.98,,,,,  627.22,   25.44,2132826180,  652.66,    932.17,    566.59,   1498.76
   72.59,  243.23,  264.07,  351.13,,,,,  336.66,  594.36,2133858953,  931.02,  345.72,   17.02,  344.22,   13.70,,,,,  689.94,   30.72,2133755110,  720.66,   1026.61,    625.08,   1651.68
   62.80,  220.32,  232.56,  316.62,,,,,  295.36,  536.94,2132607193,  832.29,  309.84,    6.41,  307.36,    3.01,,,,,  617.20,    9.42,2132613867,  626.63,    912.56,    546.36,   1458.92
   62.09,  219.06,  229.34,  314.03,,,,,  291.43,  533.09,2134648004,  824.52,  302.50,    5.63,  299.44,    2.22,,,,,  601.93,    7.86,2134629771,  609.79,    893.37,    540.94,   1434.31
   62.20,  218.38,  229.94,  313.53,,,,,  292.14,  531.91,2132620359,  824.05,  303.45,    7.06,  302.40,    3.64,,,,,  605.85,   10.70,2132539500,  616.56,    897.99,    542.61,   1440.61
   61.77,  217.84,  228.19,  311.64,,,,,  289.96,  529.48,2132402341,  819.44,  305.93,    6.21,  303.08,    2.83,,,,,  609.01,    9.04,2132409796,  618.05,    898.97,    538.52,   1437.49
   62.44,  218.11,  230.46,  313.07,,,,,  292.90,  531.19,2134527337,  824.09,  307.58,    7.24,  304.66,    3.86,,,,,  612.24,   11.10,2134963394,  623.34,    905.14,    542.29,   1447.43
   61.71,  217.85,  227.80,  311.70,,,,,  289.52,  529.55,2132812327,  819.06,  304.55,    5.77,  301.54,    2.34,,,,,  606.09,    8.11,2132748329,  614.20,    895.61,    537.66,   1433.26
   61.86,  217.85,  228.43,  311.92,,,,,  290.29,  529.77,2132764547,  820.06,  296.58,    5.51,  295.11,    2.11,,,,,  591.70,    7.62,2132502366,  599.31,    881.99,    537.38,   1419.37
   61.57,  217.90,  228.38,  312.29,,,,,  289.95,  530.20,2134616495,  820.14,  293.07,    5.34,  291.56,    1.91,,,,,  584.63,    7.25,2134531218,  591.88,    874.58,    537.44,   1412.02
   50.88,  130.47,  197.39,  211.11,,,,,  248.27,  341.58,2132545615,  589.85,  171.27,    5.93,  169.04,    2.54,,,,,  340.32,    8.47,2132506791,  348.79,    588.59,    350.05,    938.64
   56.21,   62.96,  222.30,  151.25,,,,,  278.51,  214.22,2134528388,  492.72,   94.76,   23.89,   91.27,   20.56,,,,,  186.03,   44.45,2134569155,  230.48,    464.54,    258.66,    723.20
   40.75,   52.55,  168.21,  121.50,,,,,  208.96,  174.05,2132531469,  383.01,   66.55,    6.58,   63.25,    3.19,,,,,  129.80,    9.77,2132576102,  139.57,    338.76,    183.82,    522.58
   40.69,   52.67,  168.34,  121.56,,,,,  209.02,  174.23,2132468955,  383.25,   63.69,    5.19,   60.59,    1.81,,,,,  124.28,    6.99,2132393401,  131.27,    333.31,    181.22,    514.53
   40.35,   52.68,  166.54,  120.76,,,,,  206.89,  173.44,2134500016,  380.33,   62.83,    4.97,   59.52,    1.57,,,,,  122.35,    6.54,2134503559,  128.90,    329.24,    179.98,    509.23
   41.19,   52.90,  169.50,  122.19,,,,,  210.68,  175.09,2132326196,  385.78,   63.19,    5.28,   59.75,    1.90,,,,,  122.93,    7.18,2132730871,  130.12,    333.62,    182.27,    515.89
   41.19,   53.07,  169.77,  122.44,,,,,  210.96,  175.51,2134951089,  386.47,   65.00,    6.01,   61.39,    2.64,,,,,  126.39,    8.66,2134530498,  135.05,    337.35,    184.17,    521.51
   40.64,   52.67,  168.22,  121.43,,,,,  208.85,  174.10,2132343154,  382.95,   63.05,    5.14,   59.39,    1.73,,,,,  122.44,    6.87,2132408881,  129.31,    331.29,    180.96,    512.26
   40.30,   52.64,  166.16,  120.49,,,,,  206.46,  173.14,2132367879,  379.60,   61.84,    4.81,   58.33,    1.42,,,,,  120.17,    6.23,2132341805,  126.40,    326.63,    179.37,    506.00
   40.05,   52.82,  165.57,  120.57,,,,,  205.62,  173.38,2134502442,  379.00,   63.72,    5.37,   60.47,    1.99,,,,,  124.19,    7.37,2134453345,  131.56,    329.81,    180.75,    510.56
   39.69,   52.48,  164.12,  119.69,,,,,  203.81,  172.17,2132278173,  375.98,   62.55,    4.98,   58.94,    1.60,,,,,  121.49,    6.57,2132291915,  128.06,    325.30,    178.74,    504.05
   56.63,   64.61,  222.09,  152.86,,,,,  278.72,  217.47,2134754797,  496.19,   94.38,   23.16,   89.18,   19.62,,,,,  183.56,   42.78,2134701808,  226.34,    462.28,    260.25,    722.53
   40.97,   53.97,  168.15,  122.89,,,,,  209.12,  176.86,2132405978,  385.98,   70.15,    7.71,   66.52,    4.32,,,,,  136.66,   12.04,2132439207,  148.70,    345.78,    188.90,    534.68
   40.82,   53.84,  168.40,  122.89,,,,,  209.22,  176.72,2134439763,  385.94,   64.88,    5.38,   61.46,    1.98,,,,,  126.34,    7.36,2134499588,  133.70,    335.56,    184.08,    519.64
   40.85,   53.61,  168.50,  122.58,,,,,  209.35,  176.20,2132385024,  385.55,   63.38,    5.13,   60.14,    1.73,,,,,  123.52,    6.86,2132337756,  130.38,    332.87,    183.05,    515.92
   40.40,   53.59,  166.80,  121.94,,,,,  207.20,  175.53,2134525659,  382.72,   62.61,    4.84,   59.28,    1.43,,,,,  121.90,    6.27,2135024882,  128.16,    329.10,    181.79,    510.89
   43.55,   55.35,  177.94,  127.61,,,,,  221.50,  182.95,2133327969,  404.45,   63.27,    5.38,   59.84,    2.00,,,,,  123.11,    7.37,2132906127,  130.48,    344.60,    190.33,    534.93
   40.52,   53.50,  167.51,  122.08,,,,,  208.03,  175.57,2132412206,  383.61,   63.95,    5.57,   60.31,    2.17,,,,,  124.26,    7.74,2132343128,  131.99,    332.29,    183.31,    515.60
   40.80,   53.47,  168.38,  122.46,,,,,  209.18,  175.92,2132320714,  385.10,   63.49,    5.49,   59.74,    2.10,,,,,  123.22,    7.59,2132347418,  130.82,    332.41,    183.51,    515.92
   40.43,   53.54,  166.52,  121.67,,,,,  206.95,  175.21,2134463071,  382.15,   62.63,    4.92,   58.80,    1.53,,,,,  121.44,    6.45,2134435790,  127.89,    328.38,    181.66,    510.04
   59.00,  108.41,  230.72,  201.76,,,,,  289.72,  310.18,2132357286,  599.89,  129.17,    6.28,  125.33,    2.88,,,,,  254.50,    9.17,2132517282,  263.67,    544.22,    319.34,    863.56
   92.13,  179.81,  341.89,  312.73,,,,,  434.02,  492.53,2135006603,  926.56,  206.44,   14.94,  202.58,   11.47,,,,,  409.01,   26.41,2135165582,  435.43,    843.04,    518.95,   1361.98
   75.64,  159.15,  284.94,  272.89,,,,,  360.58,  432.04,2133230502,  792.61,  197.45,    8.57,  194.23,    5.21,,,,,  391.69,   13.78,2132966025,  405.46,    752.27,    445.81,   1198.08
   71.18,  150.00,  269.62,  257.99,,,,,  340.80,  407.98,2132479254,  748.78,  185.42,    5.37,  182.83,    1.97,,,,,  368.25,    7.34,2132699415,  375.59,    709.05,    415.33,   1124.38
   70.35,  148.10,  267.42,  255.39,,,,,  337.77,  403.49,2132659458,  741.26,  182.12,    5.61,  179.04,    2.21,,,,,  361.16,    7.81,2132883385,  368.97,    698.93,    411.30,   1110.23
   70.58,  147.21,  268.10,  254.58,,,,,  338.68,  401.80,2135037200,  740.48,  177.55,    4.95,  175.11,    1.56,,,,,  352.66,    6.50,2134674495,  359.16,    691.34,    408.30,   1099.64
   70.00,  145.64,  266.61,  252.60,,,,,  336.61,  398.25,2132505504,  734.86,  176.44,    5.32,  174.20,    1.91,,,,,  350.64,    7.23,2132495924,  357.87,    687.25,    405.48,   1092.72
   69.55,  144.50,  265.18,  250.90,,,,,  334.74,  395.40,2132501769,  730.14,  178.46,    6.01,  175.76,    2.60,,,,,  354.22,    8.61,2132453973,  362.83,    688.95,    404.01,   1092.96
   68.63,  143.51,  261.47,  248.47,,,,,  330.10,  391.98,2134598955,  722.08,  180.22,    6.06,  176.91,    2.65,,,,,  357.13,    8.71,2134586225,  365.85,    687.23,    400.70,   1087.93
   69.11,  143.70,  263.20,  248.96,,,,,  332.31,  392.67,2132484252,  724.97,  180.63,    5.77,  177.38,    2.36,,,,,  358.00,    8.13,2132599387,  366.13,    690.31,    400.79,   1091.10
   68.90,  143.11,  261.70,  247.84,,,,,  330.60,  390.96,2132559351,  721.56,  179.89,    5.89,  177.17,    2.50,,,,,  357.07,    8.40,2132466004,  365.46,    687.67,    399.35,   1087.02
   72.95,  147.90,  275.35,  257.07,,,,,  348.29,  404.97,2134964934,  753.26,  188.63,   12.00,  185.56,    8.57,,,,,  374.19,   20.57,2135279870,  394.76,    722.48,    425.54,   1148.02
   79.65,  159.17,  298.43,  277.47,,,,,  378.08,  436.64,2132973726,  814.72,  212.51,   16.29,  208.94,   12.82,,,,,  421.45,   29.11,2132649315,  450.56,    799.52,    465.76,   1265.28
   69.07,  144.41,  263.90,  250.48,,,,,  332.96,  394.90,2132613869,  727.86,  186.13,    6.24,  184.08,    2.84,,,,,  370.20,    9.08,2132521677,  379.28,    703.17,    403.97,   1107.14
   69.01,  143.45,  263.14,  248.92,,,,,  332.14,  392.37,2134488892,  724.51,  182.27,    5.45,  180.30,    2.06,,,,,  362.57,    7.50,2134613948,  370.07,    694.71,    399.87,   1094.59
   68.95,  143.46,  262.74,  248.74,,,,,  331.70,  392.20,2132495113,  723.90,  180.83,    5.52,  178.65,    2.12,,,,,  359.48,    7.64,2132436255,  367.12,    691.18,    399.85,   1091.02
   69.04,  142.84,  264.25,  248.75,,,,,  333.30,  391.58,2134571823,  724.88,  176.85,    5.05,  174.20,    1.67,,,,,  351.05,    6.72,2134554223,  357.77,    684.34,    398.31,   1082.65
   68.48,  141.96,  261.45,  247.04,,,,,  329.93,  389.00,2132424384,  718.94,  174.39,    5.12,  172.18,    1.71,,,,,  346.57,    6.83,2132401675,  353.40,    676.51,    395.83,   1072.34
   67.96,  141.54,  259.47,  245.99,,,,,  327.43,  387.53,2132407885,  714.96,  174.81,    5.67,  172.08,    2.27,,,,,  346.89,    7.94,2132516514,  354.83,    674.32,    395.47,   1069.78
   68.13,  141.82,  260.48,  246.45,,,,,  328.61,  388.27,2134640689,  716.88,  180.12,    6.24,  176.31,    2.82,,,,,  356.42,    9.07,2134622723,  365.49,    685.03,    397.33,   1082.36
   67.76,  157.60,  257.03,  261.40,,,,,  324.80,  419.00,2132549395,  743.80,  205.01,    6.08,  201.20,    2.68,,,,,  406.21,    8.76,2132545916,  414.98,    731.01,    427.76,   1158.77
   67.64,  171.61,  254.42,  274.35,,,,,  322.06,  445.96,2132581759,  768.03,  226.07,    5.72,  222.20,    2.32,,,,,  448.28,    8.04,2132557280,  456.31,    770.34,    454.00,   1224.34
   81.52,  193.28,  298.10,  310.94,,,,,  379.62,  504.21,2134636716,  883.83,  263.11,   21.31,  258.36,   17.76,,,,,  521.47,   39.07,2134656723,  560.55,    901.09,    543.29,   1444.38
   68.10,  172.15,  255.45,  275.20,,,,,  323.55,  447.34,2132555999,  770.89,  234.90,    6.80,  231.94,    3.39,,,,,  466.84,   10.19,2132587169,  477.03,    790.39,    457.54,   1247.92
   67.77,  170.79,  254.90,  273.96,,,,,  322.67,  444.75,2134631523,  767.41,  228.54,    6.00,  226.71,    2.60,,,,,  455.24,    8.60,2134501576,  463.84,    777.91,    453.35,   1231.25
   67.26,  170.83,  253.29,  272.86,,,,,  320.55,  443.69,2132339253,  764.25,  226.73,    5.70,  223.56,    2.31,,,,,  450.28,    8.02,2132437423,  458.30,    770.84,    451.71,   1222.55
   67.27,  169.43,  253.17,  271.84,,,,,  320.44,  441.26,2132517090,  761.71,  222.80,    5.69,  219.61,    2.30,,,,,  442.41,    7.98,2132499921,  450.40,    762.85,    449.25,   1212.10
   67.16,  169.62,  252.39,  271.12,,,,,  319.55,  440.74,2134568248,  760.29,  220.86,    5.29,  218.02,    1.88,,,,,  438.88,    7.17,2134608923,  446.05,    758.43,    447.91,   1206.34
   66.51,  169.07,  250.24,  269.94,,,,,  316.75,  439.01,2132476788,  755.76,  220.83,    6.17,  218.06,    2.77,,,,,  438.89,    8.93,2132470920,  447.83,    755.64,    447.94,   1203.58
   66.82,  169.44,  252.29,  271.51,,,,,  319.10,  440.95,2134684197,  760.05,  221.21,    5.42,  218.54,    2.01,,,,,  439.75,    7.44,2134613016,  447.18,    758.85,    448.39,   1207.24
   67.05,  169.43,  252.53,  271.33,,,,,  319.57,  440.76,2132521573,  760.34,  225.29,    6.61,  223.19,    3.23,,,,,  448.48,    9.84,2132494824,  458.32,    768.05,    450.60,   1218.65
   66.59,  168.91,  250.91,  269.99,,,,,  317.49,  438.90,2132376654,  756.39,  227.39,    6.69,  225.47,    3.30,,,,,  452.86,    9.99,2132446008,  462.86,    770.36,    448.89,   1219.25
   82.15,  193.02,  301.70,  311.93,,,,,  383.85,  504.95,2134596876,  888.80,  262.02,   21.82,  258.69,   18.34,,,,,  520.71,   40.16,2134588054,  560.87,    904.55,    545.12,   1449.67
   67.73,  172.57,  255.02,  275.36,,,,,  322.76,  447.93,2132625279,  770.68,  237.52,    6.87,  234.33,    3.43,,,,,  471.85,   10.30,2132649791,  482.14,    794.60,    458.23,   1252.83
   67.19,  170.91,  252.70,  272.73,,,,,  319.89,  443.64,2134662671,  763.53,  227.45,    5.27,  224.73,    1.88,,,,,  452.18,    7.15,2134672761,  459.33,    772.07,    450.79,   1222.86
   67.04,  170.27,  252.75,  272.25,,,,,  319.79,  442.52,2132541651,  762.31,  224.68,    5.43,  222.04,    2.03,,,,,  446.72,    7.46,2132520464,  454.18,    766.51,    449.98,   1216.50
   67.27,  169.62,  252.84,  271.63,,,,,  320.11,  441.26,2132400980,  761.36,  224.29,    6.08,  222.08,    2.66,,,,,  446.38,    8.73,2132491225,  455.11,    766.49,    449.99,   1216.48
   74.49,  177.66,  278.40,  287.93,,,,,  352.90,  465.59,2134708000,  818.48,  226.53,    6.48,  224.45,    3.09,,,,,  450.98,    9.57,2134559144,  460.56,    803.88,    475.16,   1279.04
   67.15,  169.58,  252.20,  271.28,,,,,  319.36,  440.85,2132358354,  760.21,  223.26,    5.49,  219.67,    2.08,,,,,  442.93,    7.57,2132385394,  450.50,    762.29,    448.42,   1210.71
   66.76,  169.18,  251.15,  270.33,,,,,  317.90,  439.51,2134522076,  757.41,  223.57,    5.54,  220.38,    2.14,,,,,  443.95,    7.68,2134520208,  451.63,    761.85,    447.19,   1209.04
   58.51,  117.29,  227.13,  208.57,,,,,  285.64,  325.86,2132432352,  611.49,  151.07,    5.94,  147.25,    2.55,,,,,  298.32,    8.49,2132423253,  306.82,    583.96,    334.35,    918.31
   51.36,   70.48,  208.03,  154.36,,,,,  259.39,  224.84,2134570467,  484.23,   86.93,    5.90,   83.47,    2.51,,,,,  170.39,    8.41,2134554632,  178.80,    429.78,    233.25,    663.03
   68.12,   86.88,  263.89,  190.58,,,,,  332.01,  277.46,2132614114,  609.46,  113.27,   20.40,  110.23,   17.10,,,,,  223.50,   37.50,2132621949,  261.01,    555.51,    314.96,    870.47
   52.66,   76.36,  211.74,  162.39,,,,,  264.40,  238.75,2132529272,  503.14,   95.09,    6.48,   91.80,    3.10,,,,,  186.89,    9.57,2132528056,  196.46,    451.29,    248.32,    699.61
