Unnamed: 0,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
26,2112.9535156241,1184.1066518998,8.669,10087169420.0,9730208687.0,10196044375.0,9795716590.0,4663263930.0,1988913716.0,1906938755.0,1991837960.0,1921239065.0,901565492.0,7704855.0,7595774.0,7785764.0,7412537.0,3522074.0,7658125.0,7598311.0,7784160.0,7415641.0,3514335.0,3396.0,3482.0,4229.0,3591.0,2551.0,8585796.0,11000744.0,7097578.0,8827315.0,6096478.0,2891618063.0,2891692733.0,2891646504.0,2891688027.0,1441845749.0,9431185.0,11800907.0,7343914.0,9745834.0,6223643.0,3101173141.0,2986169308.0,3132664092.0,3041515513.0,1416170416.0,2726.0,2975.0,3050.0,2088.0,2044.0,3145573.0,4581001.0,2409711.0,2290412.0,1727139.0,5499224.0,6559389.0,4723320.0,6413567.0,3850722.0
27,2112.8494389559,1179.2973227264,7.974,9998460750.0,9723674448.0,10194542527.0,9892935155.0,4654568343.0,1976687418.0,1919042089.0,2005736951.0,1936644268.0,919131096.0,7709519.0,7638470.0,7630141.0,7662323.0,3607753.0,7707078.0,7638419.0,7631246.0,7664384.0,3601795.0,3481.0,3111.0,2841.0,2440.0,1623.0,8686939.0,11081110.0,7077342.0,8834869.0,6248763.0,2891777138.0,2891674264.0,2891827493.0,2891757163.0,1470895178.0,9406619.0,11770845.0,7406050.0,9769277.0,6482007.0,3078318628.0,2961039383.0,3107569193.0,3014390424.0,1428518742.0,2899.0,2890.0,3654.0,2643.0,1628.0,3182372.0,4563579.0,2357701.0,2251117.0,2041129.0,5479557.0,6484429.0,4658247.0,6454951.0,4009493.0
28,2113.1497803574,1191.2652700114,9.114,9862235264.0,9730591932.0,10199888704.0,9903275569.0,4498100879.0,1956851021.0,1921965729.0,2007387025.0,1920250282.0,891486102.0,7648838.0,7587134.0,7570967.0,7399876.0,3453660.0,8219386.0,7581928.0,7565151.0,7397323.0,3454910.0,2656.0,2973.0,3034.0,2912.0,2426.0,8658035.0,11070057.0,7149952.0,8970526.0,5908410.0,2891622511.0,2891708844.0,2891728843.0,2891944486.0,1423238921.0,9488296.0,11868864.0,7360445.0,9737583.0,6098565.0,3074869389.0,2962497857.0,3108336562.0,3018545784.0,1399314598.0,1913.0,2275.0,2538.0,2538.0,923.0,3149826.0,4601964.0,2393298.0,2276741.0,2028274.0,5519425.0,6510938.0,4703381.0,6545119.0,4110197.0
29,2113.2249046377,1185.9798754717,7.684,9887094813.0,9603020699.0,10062674251.0,9889745808.0,4644117356.0,1960891459.0,1903160135.0,1987592015.0,1950924556.0,915171480.0,7933534.0,7633019.0,7619057.0,7660990.0,3573661.0,7868759.0,7639825.0,7623429.0,7662085.0,3589218.0,2796.0,2846.0,3756.0,2561.0,1688.0,8654844.0,11048713.0,7103097.0,8812191.0,6077978.0,2891801752.0,2891746597.0,2891631399.0,2891833586.0,1441338468.0,9478699.0,11883278.0,7417051.0,9822417.0,6276010.0,3097300173.0,2981248329.0,3127888902.0,3037879960.0,1426254883.0,1763.0,3350.0,3300.0,3489.0,1060.0,3062550.0,4588280.0,2426205.0,2265498.0,1928908.0,5509440.0,6480016.0,4652276.0,6453573.0,4138311.0
30,2113.0737908448,1204.5721391476,24.268,9983141647.0,9620058861.0,10087895330.0,9892478064.0,4671722591.0,1973813290.0,1904909125.0,1990873075.0,1949801232.0,924592771.0,7839483.0,7643197.0,7627562.0,7409815.0,3596942.0,7839164.0,7700393.0,7581325.0,7412382.0,3631845.0,5374.0,3557.0,3421.0,3301.0,1646.0,8637784.0,10992523.0,7105971.0,8734749.0,6145391.0,2891826402.0,2891844101.0,2891772302.0,2891802561.0,1455120977.0,9368055.0,11766578.0,7337918.0,9683993.0,6125687.0,3072790100.0,2959704650.0,3105737545.0,3012851394.0,1449501666.0,1945.0,1975.0,2359.0,3028.0,1523.0,3078412.0,4489680.0,2352891.0,2249922.0,1912245.0,5453186.0,6511395.0,4669318.0,6583444.0,4061917.0
31,2112.8794682662,1192.6866863412,9.603,9810202662.0,9485874016.0,9956911399.0,9878457829.0,4683419454.0,1948513472.0,1885500773.0,1972285109.0,1946883988.0,922375285.0,7896890.0,7709204.0,7571880.0,7445773.0,3610907.0,7898674.0,7635603.0,7780661.0,7393568.0,3516609.0,3528.0,3561.0,3695.0,3737.0,4225.0,8651015.0,11015524.0,7058549.0,8756856.0,5974273.0,2891696073.0,2891687942.0,2891868069.0,2891727265.0,1450513919.0,9457186.0,11837928.0,7416698.0,9820349.0,6328385.0,3094557056.0,2984392230.0,3131154459.0,3037559896.0,1422065293.0,2026.0,1988.0,2126.0,2213.0,1769.0,3147120.0,4511596.0,2356415.0,2271796.0,1927966.0,5446100.0,6512053.0,4670684.0,6595752.0,4085913.0
32,2113.2971303605,1171.3934815895,7.36,9994891332.0,9633226050.0,10103220341.0,9806832949.0,4450575307.0,1975931896.0,1906922705.0,1993278908.0,1939204674.0,869625805.0,7711348.0,7657281.0,7640201.0,7470861.0,3418263.0,7714365.0,7657064.0,7640922.0,7471635.0,3508167.0,2141.0,2486.0,2961.0,2376.0,1806.0,8649275.0,11063868.0,7122153.0,8844484.0,5975266.0,2892001740.0,2891845626.0,2891779792.0,2891921742.0,1427980061.0,9496385.0,11854254.0,7375392.0,9766561.0,6271684.0,3075083342.0,2960862378.0,3107353815.0,3015714621.0,1378388028.0,2278.0,2056.0,2473.0,2720.0,1453.0,3110586.0,4504099.0,2368103.0,2296199.0,1877861.0,5458915.0,6543124.0,4732055.0,6568694.0,3901369.0
33,2112.2672982999,1198.5790336153,7.975,9878527046.0,9503454143.0,9974313342.0,9084694090.0,4648109458.0,1957541225.0,1887666962.0,1974012076.0,1800594563.0,916801088.0,7976661.0,7720029.0,7572561.0,6950291.0,3600308.0,7982848.0,7719754.0,7573280.0,6944582.0,3613378.0,3802.0,3090.0,4228.0,3514.0,1924.0,8525851.0,10937399.0,7027010.0,8787441.0,6187600.0,2891824418.0,2891830473.0,2891911380.0,2703054649.0,1452365321.0,9490736.0,11958308.0,7492941.0,9740376.0,6400930.0,3089510535.0,2950730720.0,3101981512.0,2738413929.0,1432602362.0,1738.0,1850.0,2463.0,1876.0,1558.0,3178181.0,4546499.0,2356440.0,2231713.0,1925642.0,5500128.0,6414276.0,4630008.0,6458333.0,4176722.0
34,2113.3364143256,1211.4340525961,10.211,10070517714.0,9538769310.0,9873903662.0,9626974651.0,4553203924.0,1973410704.0,1895271116.0,1956306120.0,1912942617.0,881263945.0,7819682.0,7561666.0,7562395.0,7386973.0,3443879.0,7820046.0,7558694.0,7565900.0,7442810.0,3486394.0,13991.0,6762.0,5840.0,6961.0,7925.0,7913975.0,9983261.0,6511194.0,7883076.0,5376835.0,2891123754.0,2891072295.0,2891288900.0,2891465539.0,1440172944.0,8478535.0,10537130.0,6750548.0,8707715.0,5626327.0,3131885830.0,2998016188.0,3109330271.0,3040674199.0,1336027098.0,11577.0,4613.0,4601.0,6366.0,3379.0,2799001.0,4091335.0,2144588.0,2038799.0,1828455.0,5015744.0,5733311.0,4288940.0,6005913.0,3488274.0
35,2113.293279274,1150.1249798719,7.203,10094162405.0,9631956727.0,10094227229.0,9812795213.0,4637147892.0,1976032899.0,1906087913.0,1991342724.0,1939909986.0,915746572.0,7707720.0,7789696.0,7665295.0,7468170.0,3550065.0,7709751.0,7790804.0,7665390.0,7466244.0,3585883.0,2956.0,3146.0,3001.0,2801.0,1740.0,8709114.0,11001199.0,7143081.0,8816847.0,6095984.0,2891840243.0,2891635149.0,2891714098.0,2891693529.0,1462276779.0,9421080.0,11796166.0,7438617.0,9725955.0,6231300.0,3077660207.0,2960299312.0,3106511443.0,3015363597.0,1412536472.0,2308.0,2167.0,2376.0,1875.0,1429.0,3144601.0,4495215.0,2347893.0,2237672.0,2088203.0,5395971.0,6342952.0,4624290.0,6467620.0,4085590.0
36,2113.4443851984,1171.5634791327,9.116,9424093943.0,9488510220.0,9982483431.0,9672865091.0,5061022658.0,1828781432.0,1880079143.0,1974313215.0,1920603653.0,1004667569.0,7339044.0,7549905.0,7760463.0,7652478.0,4139968.0,7244180.0,7544391.0,7758452.0,7655448.0,4139336.0,3090.0,3451.0,3718.0,2794.0,2631.0,8665995.0,10943134.0,7075540.0,8734819.0,6500642.0,2512472211.0,2891738498.0,2891869368.0,2891915084.0,1598599613.0,9346809.0,11789303.0,7367634.0,9793308.0,6677462.0,2848833907.0,2966769419.0,3126196609.0,3036729086.0,1578867597.0,2426.0,2551.0,2113.0,2063.0,2258.0,3134142.0,4589633.0,2383590.0,2267641.0,2207419.0,5487729.0,6466071.0,4690181.0,6536818.0,4493735.0
37,2113.1581759692,1273.615077992,13.99,10090785665.0,9717294100.0,10182453646.0,9761924932.0,9493232190.0,1990266151.0,1903254458.0,1987299124.0,1930962350.0,1869430668.0,7704485.0,7781526.0,7628989.0,7663434.0,7236181.0,7704994.0,7783442.0,7631245.0,7666044.0,7238324.0,2566.0,3661.0,3161.0,2496.0,2040.0,8661601.0,11116235.0,7525300.0,9276157.0,10519525.0,2891884255.0,2891825916.0,2891800993.0,2891852550.0,2891599773.0,9467956.0,11879634.0,7791841.0,10195303.0,10846207.0,3096735857.0,2979816258.0,3121445350.0,3009940187.0,2891055436.0,3740.0,3561.0,4028.0,2751.0,2043.0,3141416.0,4535259.0,2529306.0,2414185.0,3178870.0,5443865.0,6264478.0,4729827.0,6571563.0,7502802.0
38,2112.8779133694,2110.4491504224,9.878,10096599630.0,9710002764.0,10181356223.0,9653837727.0,9480246607.0,1990062262.0,1887946332.0,1973868825.0,1915468099.0,1867906080.0,7943886.0,7592930.0,7579207.0,7538978.0,7267585.0,7945026.0,7593014.0,7576820.0,7540492.0,7374159.0,3355.0,3381.0,4029.0,3282.0,1845.0,8641745.0,11109998.0,7495990.0,9180801.0,10581018.0,2891854720.0,2891673745.0,2891736911.0,2891710724.0,2891565196.0,9382639.0,11756222.0,7731028.0,10118125.0,10964228.0,3071979077.0,2953507356.0,3097049708.0,3021035117.0,2907174776.0,3039.0,2794.0,3890.0,2233.0,1475.0,3160498.0,4552044.0,2546620.0,2497656.0,3176147.0,5465293.0,6481678.0,4882108.0,6699933.0,7436850.0
39,2113.1144364426,2109.7822607638,6.138,10076805268.0,9723392101.0,10181298797.0,9759362832.0,9380655187.0,1988008067.0,1904113717.0,1988238608.0,1911566744.0,1852055098.0,7697160.0,7581991.0,7562976.0,7612859.0,7267098.0,7644018.0,7583882.0,7563975.0,7609101.0,7274349.0,3990.0,3267.0,4247.0,3839.0,1695.0,8640665.0,11103102.0,7509793.0,9344085.0,10618493.0,2891562322.0,2891963805.0,2891800989.0,2891829191.0,2891778289.0,9492260.0,11869188.0,7767751.0,10194078.0,10850597.0,3097886472.0,2981760864.0,3124820625.0,3028444679.0,2895459281.0,2964.0,2326.0,2863.0,2113.0,1521.0,3155887.0,4591567.0,2567797.0,2515419.0,3208983.0,5498580.0,6506404.0,4924661.0,6547751.0,7451012.0
40,2112.8052171634,2109.4535083906,11.389,9979263212.0,9712921799.0,10172527811.0,9858412898.0,9277197958.0,1973468875.0,1917973446.0,2002496739.0,1929147461.0,1836558756.0,7730922.0,7643862.0,7840494.0,7440877.0,7221276.0,7701541.0,7645904.0,7839581.0,7445224.0,7222848.0,2816.0,2521.0,2931.0,2856.0,2119.0,8681375.0,11079293.0,7490666.0,9339500.0,10589480.0,2891878152.0,2891798300.0,2891770647.0,2891830187.0,2891263445.0,9449724.0,11845054.0,7767971.0,10193544.0,10926394.0,3072222991.0,2954722354.0,3098295978.0,3001701470.0,2889284354.0,2699.0,2223.0,3404.0,2283.0,1063.0,3189333.0,4589774.0,2566844.0,2502417.0,3154185.0,5495446.0,6492603.0,4882311.0,6640853.0,7524971.0
41,2113.2165929243,2110.1560913438,19.193,9867376530.0,9707960192.0,10173690682.0,9852101766.0,9265020818.0,1956541396.0,1916011885.0,2001648061.0,1914250756.0,1837777575.0,8274519.0,7579697.0,7574805.0,7384703.0,7227228.0,7643755.0,7576626.0,7569778.0,7386122.0,7280131.0,3340.0,3184.0,3256.0,3295.0,2036.0,8636981.0,10943352.0,7423702.0,9321830.0,10662590.0,2891837434.0,2891750095.0,2891547376.0,2891905525.0,2891779074.0,9424784.0,11783170.0,7719002.0,10111286.0,11022392.0,3072964199.0,2957475029.0,3100008256.0,3004914880.0,2908032424.0,1975.0,2050.0,2976.0,2163.0,1901.0,3120575.0,4578268.0,2555306.0,2509209.0,3069700.0,5497755.0,6530223.0,4913171.0,6799506.0,7468688.0
42,2112.8688469364,2110.2160125413,11.056,9859057400.0,9593697644.0,10051531497.0,9857058197.0,9392022389.0,1955677850.0,1900939579.0,1985265537.0,1944382366.0,1855249036.0,7805473.0,7635084.0,7615829.0,7614996.0,7287628.0,7852776.0,7641686.0,7621898.0,7611451.0,7286060.0,2446.0,2791.0,2731.0,2491.0,3391.0,8703165.0,11101553.0,7493973.0,9286898.0,10648372.0,2891893706.0,2891874175.0,2891835909.0,2891805199.0,2891884992.0,9500597.0,11900203.0,7785236.0,10219915.0,10937769.0,3095659433.0,2981388279.0,3124652598.0,3025369797.0,2886418578.0,2038.0,2187.0,2938.0,2875.0,1903.0,3096080.0,4615106.0,2576840.0,2514914.0,3108483.0,5545342.0,6552053.0,4926000.0,6783187.0,7373757.0
43,2113.1244301965,2110.7403987165,12.135,9975314445.0,9601360009.0,10069830819.0,9843219350.0,9275348922.0,1971940438.0,1901697008.0,1987616260.0,1942620236.0,1837451074.0,7875258.0,7641731.0,7618019.0,7390103.0,7219723.0,7875974.0,7715459.0,7565945.0,7390491.0,7220521.0,2765.0,2666.0,3611.0,3226.0,1923.0,8629513.0,10999050.0,7450974.0,9219173.0,10578078.0,2891724357.0,2891647544.0,2891752029.0,2891706221.0,2891604981.0,9399076.0,11804296.0,7737748.0,10142756.0,11069603.0,3072784343.0,2957145202.0,3098826890.0,3004419777.0,2905116299.0,2070.0,1904.0,2643.0,2778.0,1163.0,3096039.0,4555933.0,2534678.0,2526358.0,3155021.0,5544264.0,6566016.0,4931605.0,6826234.0,7459672.0
44,2112.9780182619,2110.6584486521,7.913,9928947365.0,9549335197.0,9902119790.0,9874145694.0,9455289016.0,1970933980.0,1897435061.0,1961863163.0,1946742014.0,1872806175.0,7681270.0,7582102.0,7565706.0,7440969.0,7305216.0,7680193.0,7634253.0,7619047.0,7330091.0,7307499.0,10554.0,6222.0,5811.0,6601.0,2801.0,7901102.0,9993808.0,6885021.0,8385703.0,9629949.0,2891185696.0,2891478553.0,2891540861.0,2891463021.0,2891639033.0,8759570.0,10836039.0,7219163.0,9161579.0,9983405.0,3122527845.0,3008521800.0,3124906930.0,3045783390.0,2906397380.0,9639.0,4276.0,3238.0,4702.0,3019.0,2833258.0,4165883.0,2334712.0,2327224.0,2832841.0,5135092.0,5963360.0,4620868.0,6198308.0,6427224.0
0,433.89112203886,397.49007509725,16.499,9933612831.0,9751482317.0,9967806247.0,8734947682.0,9229713696.0,1975558331.0,1903875688.0,1974571185.0,1753475823.0,1841685867.0,7797694.0,7736067.0,7577201.0,6836216.0,7690482.0,7799121.0,7733797.0,7579772.0,6939705.0,7689195.0,4766.0,6291.0,5546.0,4899.0,4156.0,8593380.0,10740492.0,7453291.0,9144745.0,10622170.0,2892984770.0,2892980447.0,2892974645.0,2723111737.0,2892867079.0,9378531.0,11729197.0,7788077.0,10100020.0,10980836.0,3120795000.0,2983931777.0,3127777234.0,2833198533.0,2915606679.0,2089.0,3677.0,2926.0,1601.0,913.0,3129468.0,4531917.0,2478541.0,2414276.0,3216667.0,5374717.0,6461773.0,4816615.0,6540577.0,7311678.0
1,1865.4039612367,2052.4640722289,9.344,10111778384.0,9733831171.0,10090662308.0,9785211628.0,9500318087.0,1978908801.0,1921882344.0,1991232657.0,1936039177.0,1858604501.0,7721480.0,7660631.0,7660254.0,7457792.0,7290588.0,7723535.0,7665722.0,7659646.0,7457064.0,7296403.0,2456.0,3596.0,2961.0,2271.0,1635.0,8560341.0,10922551.0,7375323.0,9118732.0,10570995.0,2891912690.0,2892260093.0,2891987160.0,2891836365.0,2892010366.0,9345716.0,11705501.0,7719446.0,10086503.0,10859002.0,3074306437.0,2962614747.0,3103021473.0,3006675245.0,2890320799.0,1973.0,3237.0,2515.0,1639.0,1028.0,3143936.0,4606275.0,2471636.0,2415803.0,3187964.0,5332457.0,6504003.0,4770127.0,6535339.0,7248507.0
2,2113.1709351404,2110.0241508842,9.52,10098526563.0,9730475366.0,9945099417.0,9642268707.0,9498571074.0,1958353994.0,1920297002.0,1970654755.0,1915962989.0,1840610312.0,7654976.0,7579420.0,7597554.0,7591003.0,7446523.0,7655805.0,7580760.0,7599304.0,7593248.0,7444378.0,3034.0,3645.0,3657.0,3001.0,2189.0,8566316.0,10795028.0,7358517.0,9111876.0,10556978.0,2886472452.0,2891790188.0,2891730634.0,2891845107.0,2891956659.0,9332531.0,11727300.0,7696127.0,10069135.0,10841425.0,2935177639.0,2961754749.0,3127341381.0,3032306037.0,2894999790.0,2122.0,2738.0,2451.0,1813.0,2498.0,3130955.0,4547853.0,2514836.0,2471822.0,3168786.0,5403350.0,6452022.0,4843483.0,6663944.0,7421138.0
3,2113.0349113731,2110.621440754,9.741,9486938138.0,9687283269.0,10081314492.0,9777091459.0,9514753157.0,1857152702.0,1913505354.0,1987777782.0,1932247512.0,1860479827.0,7273139.0,7623404.0,7985010.0,7601898.0,7428859.0,7275303.0,7624156.0,7989115.0,7603657.0,7422562.0,2586.0,3436.0,2995.0,2891.0,3321.0,8636343.0,11021385.0,7431292.0,9240166.0,10620918.0,2722060862.0,2891737874.0,2891835168.0,2891756132.0,2891626482.0,9387531.0,11761651.0,7724167.0,10125088.0,10878030.0,2912658761.0,2973601246.0,3126234567.0,3030457362.0,2917218396.0,4036.0,8867.0,3029.0,3363.0,2788.0,3151643.0,4563333.0,2550088.0,2496545.0,3151660.0,5461507.0,6504734.0,4769243.0,6559617.0,7468270.0
4,2112.9735964801,2109.4215842289,9.552,10091534203.0,9657303738.0,10182172653.0,9873120416.0,9496602567.0,1990010731.0,1910233607.0,1973804434.0,1918037281.0,1870822571.0,8335526.0,7658573.0,7578972.0,7439064.0,7243379.0,8347399.0,7595821.0,7577218.0,7437588.0,7241987.0,3422.0,5125.0,3698.0,3097.0,2446.0,8624236.0,10983214.0,7519570.0,9312977.0,10597841.0,2891881133.0,2891500707.0,2891827635.0,2891950186.0,2891845157.0,9337424.0,11731987.0,7705765.0,10061153.0,10860471.0,3073598514.0,2959129788.0,3098196552.0,3004588558.0,2890422377.0,3685.0,3524.0,3241.0,2587.0,2131.0,3100229.0,4535715.0,2519128.0,2468349.0,3151540.0,5408047.0,6409186.0,4813958.0,6648496.0,7385609.0
5,2113.3775790786,2109.8872665075,7.965,10240797201.0,9648543080.0,10139716592.0,9900672940.0,9601661312.0,2017505328.0,1912836026.0,1958976400.0,1918008941.0,1887662779.0,7697150.0,7594186.0,7812565.0,7658906.0,7242116.0,7690860.0,7588565.0,7811849.0,7652077.0,7232223.0,12157.0,6734.0,6921.0,6580.0,4052.0,7907871.0,9968386.0,6988405.0,8514845.0,9475323.0,2891707941.0,2891664748.0,2891791310.0,2891642011.0,2891640903.0,8496442.0,10677384.0,7113868.0,9134073.0,9757314.0,3128501455.0,3004075641.0,3111236867.0,3035380530.0,2921072148.0,10350.0,4462.0,4701.0,5064.0,2738.0,2757727.0,4024640.0,2263433.0,2233863.0,2834319.0,4967177.0,5700156.0,4464349.0,5950341.0,6412214.0
6,2112.9203597527,2111.3083196147,11.622,10106310785.0,9642634917.0,10192876648.0,9881176084.0,9502610533.0,1993151136.0,1908747346.0,2005833998.0,1948981543.0,1872300896.0,7767459.0,7776406.0,7654802.0,7684262.0,7339330.0,7942366.0,7694479.0,7653072.0,7684356.0,7299352.0,2631.0,3426.0,3321.0,2216.0,1750.0,8580792.0,10930497.0,7406001.0,9188095.0,10562767.0,2891878206.0,2891814853.0,2891934914.0,2891839385.0,2891801774.0,9348203.0,11705579.0,7728497.0,10096143.0,10851014.0,3080657617.0,2965066324.0,3102527832.0,3009151134.0,2893764510.0,2542.0,2556.0,3501.0,2668.0,1819.0,3123470.0,4358332.0,2557075.0,2507010.0,3173289.0,5489402.0,6451385.0,4910964.0,6740485.0,7471336.0
7,2112.9881739343,2110.2622814471,8.748,9817366136.0,9512990652.0,10186140037.0,9872589103.0,9282365101.0,1948095530.0,1888593287.0,2004195789.0,1946541156.0,1840690856.0,7912893.0,7590857.0,7570046.0,7390180.0,7453218.0,7762479.0,7588028.0,7569145.0,7387044.0,7237758.0,2851.0,3423.0,4024.0,2751.0,2189.0,8663083.0,10975897.0,7469872.0,9245572.0,10637137.0,2891819114.0,2891866600.0,2891520712.0,2891795757.0,2891571930.0,9401180.0,11740201.0,7700033.0,10094739.0,10907248.0,3057285878.0,2963152545.0,3106314948.0,3011584197.0,2894100989.0,1829.0,2500.0,2638.0,2401.0,1344.0,3133470.0,4460613.0,2529211.0,2485523.0,3172891.0,5458690.0,6467663.0,4853818.0,6715503.0,7438534.0
8,2112.8416477326,2109.7404981657,8.813,9879815901.0,9517043960.0,10184757441.0,9877418955.0,9286423555.0,1961166311.0,1890137316.0,2004136448.0,1948208624.0,1842742241.0,7657028.0,7733858.0,7636950.0,7643384.0,7242814.0,7717447.0,7737129.0,7637718.0,7638595.0,7457876.0,2526.0,3149.0,3446.0,2426.0,1640.0,8624864.0,10974038.0,7451853.0,9263266.0,10609815.0,2891875972.0,2891842810.0,2891797926.0,2891736385.0,2891150785.0,9465365.0,11942099.0,7763739.0,10176203.0,11010542.0,3099806414.0,2982534472.0,3127000912.0,3031602084.0,2913053885.0,2238.0,2113.0,3475.0,3138.0,1263.0,3074992.0,4419070.0,2563657.0,2505725.0,3109390.0,5501154.0,6326894.0,4890069.0,6761686.0,7508017.0
9,2112.8430079833,2110.2972977703,12.388,9989368544.0,9624597191.0,10095652401.0,9193121509.0,9361856250.0,1975027475.0,1905247575.0,1991944624.0,1819102340.0,1848845425.0,8120670.0,7640579.0,7639156.0,7021930.0,7265675.0,8123972.0,7644619.0,7591718.0,6973387.0,7266282.0,3387.0,2956.0,3621.0,2921.0,2731.0,8603509.0,10929108.0,7415683.0,9151837.0,10616898.0,2891921762.0,2891782542.0,2891776765.0,2713039814.0,2891438976.0,9410490.0,11772632.0,7716641.0,10011163.0,11000633.0,3074972253.0,2958588711.0,3105793976.0,2708176343.0,2870729462.0,1959.0,2001.0,3537.0,2266.0,1306.0,3077024.0,4392562.0,2574599.0,2521327.0,3169303.0,5557928.0,6340214.0,4948159.0,6776756.0,7548954.0
10,2113.1423903882,2109.759595485,10.099,9860276650.0,9491711051.0,9934329947.0,9624878934.0,9280309251.0,1956359602.0,1885451754.0,1968416138.0,1912044845.0,1838965037.0,7648467.0,7567839.0,7553510.0,7385093.0,7231270.0,7651498.0,7578498.0,7550466.0,7612815.0,7231610.0,3916.0,3134.0,3973.0,2940.0,2283.0,8568068.0,10904856.0,7413952.0,9163112.0,10489575.0,2891723237.0,2891747115.0,2891737914.0,2891768378.0,2891605784.0,9423778.0,11740699.0,7756471.0,10157201.0,10955692.0,3097338316.0,2982452440.0,3123111000.0,3028318139.0,2912368555.0,2063.0,3426.0,2751.0,1888.0,1375.0,3106697.0,4583481.0,2497833.0,2453672.0,3145671.0,5390561.0,6401933.0,4851931.0,6678000.0,7282865.0
11,2113.137506729,2109.8159837242,9.222,9986281865.0,9638622433.0,10072391069.0,9760331053.0,9406292344.0,1974491627.0,1905581832.0,1989004813.0,1931419072.0,1857960079.0,7706004.0,7641560.0,7622461.0,7457799.0,7292812.0,7705573.0,7638714.0,7670765.0,7504226.0,7294082.0,3068.0,3596.0,3191.0,2366.0,3054.0,8625127.0,11068109.0,7485913.0,9289488.0,10617178.0,2891755045.0,2891824729.0,2891804572.0,2891698776.0,2891751841.0,9466291.0,11906934.0,7757119.0,10177575.0,11039929.0,3077107895.0,2980699944.0,3106213940.0,3009899190.0,2893059399.0,2209.0,2057.0,2848.0,2237.0,1209.0,3059189.0,4582491.0,2458167.0,2418907.0,3092172.0,5348140.0,6324018.0,4872022.0,6718459.0,7214379.0
12,2112.9073547586,2109.9418187245,27.242,9320467168.0,9703242214.0,9960704365.0,9639831108.0,9289603494.0,1827054825.0,1885155731.0,1971631583.0,1912243157.0,1840309472.0,7153019.0,7730161.0,7774347.0,7405476.0,7232649.0,7067747.0,7726670.0,7777629.0,7407191.0,7229681.0,3357.0,3467.0,4279.0,3655.0,2721.0,8580930.0,11120297.0,7392628.0,9166960.0,10438963.0,2658292069.0,2891917490.0,2891836275.0,2891788393.0,2891861692.0,9390652.0,11753592.0,7714601.0,10095523.0,10857948.0,2915895795.0,2950772789.0,3099923993.0,3002629931.0,2888222169.0,1825.0,2343.0,2613.0,1650.0,1088.0,3108666.0,4551131.0,2524447.0,2480740.0,3102422.0,5456894.0,6410874.0,4922473.0,6827349.0,7398983.0
13,2112.2936361894,2109.4811783859,13.257,9858681737.0,9725895511.0,9940991442.0,9629511939.0,9292833082.0,1954329640.0,1887887583.0,1969949849.0,1914151664.0,1838317970.0,7779204.0,7826509.0,7706249.0,7387988.0,7479428.0,7778395.0,7831019.0,7705271.0,7389366.0,7471289.0,3575.0,3554.0,3251.0,2587.0,2396.0,8662549.0,11157251.0,7459521.0,9270692.0,10664395.0,2891759288.0,2891916036.0,2891543703.0,2891695663.0,2891721287.0,9455596.0,11852950.0,7808187.0,10253968.0,10966806.0,3113723809.0,2984501980.0,3125178339.0,3026834468.0,2928677611.0,2063.0,2401.0,2388.0,1888.0,1100.0,3139031.0,4557426.0,2484564.0,2434999.0,3174976.0,5397077.0,6474392.0,4796220.0,6615862.0,7273750.0
