,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,firewall_mem-stores,nf_router_mem-stores,ndpi_stats_mem-stores,payload_scan_mem-stores,bridge_mem-stores,firewall_iTLB-loads,nf_router_iTLB-loads,ndpi_stats_iTLB-loads,payload_scan_iTLB-loads,bridge_iTLB-loads,firewall_mem-loads,nf_router_mem-loads,ndpi_stats_mem-loads,payload_scan_mem-loads,bridge_mem-loads,firewall_bus-cycles,nf_router_bus-cycles,ndpi_stats_bus-cycles,payload_scan_bus-cycles,bridge_bus-cycles
26,4999.2170556279,2980.909623508,20.153,4091528133.0,3033107996.0,3056388402.0,3022682972.0,3320459358.0,777927015.0,567167994.0,614710997.0,602950030.0,682184280.0,3651900.0,2738373.0,2632384.0,2784746.0,4268425.0,3567723.0,2641250.0,2747760.0,3084303.0,5595918.0,3107.0,3637.0,8255.0,16047.0,1748.0,6631098.0,5490249.0,6908533.0,7808501.0,4009097.0,1494589215.0,1319593766.0,1194047714.0,1305280149.0,1443785555.0,7132872.0,5794496.0,10350422.0,7687883.0,3345249.0,1121159942.0,998227931.0,836848749.0,901627540.0,1049953026.0,2896.0,2296.0,3024.0,10023.0,1370.0,1528317.0,2128353.0,1940388.0,1587025.0,1654357.0,3259406.0,3788983.0,4787933.0,4297614.0,2531971.0,89791050.0,63399132.0,124251231.0,67663551.0,66342244.0,1368.0,1444.0,2010.0,1904.0,797.0,0.0,0.0,0.0,0.0,0.0,99056592.0,99533894.0,98842445.0,96065310.0,99411139.0
27,4578.1308457574,2435.4813038642,14.819,3262174740.0,4269327992.0,4236661852.0,3098104437.0,4236505328.0,648981582.0,937322927.0,831936444.0,609854955.0,708066693.0,7937599.0,7017959.0,5282889.0,5067060.0,4608578.0,6988489.0,6369018.0,5872725.0,4575886.0,5017581.0,3437.0,3899.0,5437.0,43128.0,2898.0,2914725.0,3671924.0,4485139.0,4775424.0,3153925.0,2132279899.0,2103618924.0,2123305740.0,1782070154.0,1655654318.0,5009471.0,3696280.0,9528680.0,5801128.0,3498568.0,1304550539.0,1265781208.0,1459414932.0,1239188641.0,953640147.0,4815.0,4206.0,5145.0,55462.0,2790.0,1377175.0,713588.0,1046367.0,1178889.0,1241689.0,3334365.0,1367640.0,3234286.0,3707360.0,1828718.0,61261846.0,77427241.0,124000668.0,64288267.0,82767466.0,3130.0,2921.0,2766.0,3397.0,2449.0,0.0,0.0,0.0,0.0,0.0,98917324.0,99486533.0,98822443.0,94920172.0,98754618.0
28,4168.1752398538,1818.0792729856,12.941,6029463478.0,4518115455.0,5590078531.0,3607890678.0,3315829363.0,1246660063.0,931295271.0,1014093389.0,683391490.0,664980296.0,7768897.0,4933336.0,4187349.0,3578576.0,5092014.0,7614437.0,5211009.0,4162853.0,3733346.0,4789865.0,3155.0,2934.0,5410.0,15337.0,1552.0,7913422.0,8600518.0,8367052.0,9174298.0,5185348.0,2092190731.0,1596940221.0,1742503746.0,1176422527.0,1193485236.0,8835410.0,6113884.0,15589024.0,9682283.0,6027477.0,1948902472.0,1531081974.0,1598730487.0,1025395599.0,1017902793.0,3312.0,3513.0,3739.0,11460.0,1723.0,2698832.0,1888939.0,3298533.0,2848434.0,1688375.0,4663322.0,3516375.0,7073030.0,8391067.0,2388840.0,121923443.0,93688954.0,154953000.0,75376926.0,73675357.0,822.0,734.0,1261.0,1362.0,903.0,0.0,0.0,0.0,0.0,0.0,99605515.0,99489696.0,99530370.0,98759053.0,99459119.0
29,5016.6941348722,3004.2016881968,15000.0,4264148288.0,3728628306.0,3524943158.0,3589086321.0,3700250425.0,806079646.0,704598153.0,709111338.0,736373347.0,727898958.0,4391194.0,3165552.0,3274599.0,4351021.0,3715445.0,4196597.0,3437467.0,3235616.0,4193511.0,3692982.0,3579.0,2503.0,4879.0,10728.0,1584.0,7945852.0,5422931.0,8701808.0,10504099.0,6888708.0,1388904159.0,1193712253.0,1193609312.0,1177726014.0,1193369746.0,8813418.0,8077352.0,13233432.0,10240671.0,5823691.0,1280862042.0,1116759998.0,1072536937.0,1108558940.0,1144639186.0,3438.0,2265.0,3357.0,11370.0,945.0,2420583.0,2625522.0,2299653.0,2256693.0,2449727.0,5454535.0,4943136.0,5370031.0,6604081.0,4330834.0,91990635.0,78430298.0,172123673.0,87349842.0,71428539.0,625.0,853.0,880.0,972.0,656.0,0.0,0.0,0.0,0.0,0.0,99496569.0,99477122.0,99450446.0,97557362.0,99456593.0
30,5094.4467538675,3043.5636528007,15000.0,3800247212.0,3612187323.0,3536537229.0,3554267461.0,3404045275.0,727967933.0,724748857.0,685943509.0,683129999.0,694672785.0,3813500.0,3008598.0,3137029.0,3678436.0,5094132.0,3890552.0,2959529.0,3395262.0,3533377.0,4631207.0,3245.0,3047.0,4136.0,9608.0,1629.0,8109421.0,7304439.0,9292478.0,9545447.0,5415837.0,1193372455.0,1192878569.0,1193391940.0,1192203263.0,1192522671.0,8207898.0,7464805.0,12753370.0,10286141.0,5600676.0,1052152713.0,1141526753.0,1058327838.0,1056582011.0,1100289640.0,4055.0,2679.0,4192.0,11735.0,1038.0,2607798.0,2731642.0,2853585.0,2626461.0,2165329.0,4580106.0,4574525.0,6000516.0,7378215.0,2993532.0,85114733.0,77857781.0,145393119.0,79472238.0,72717225.0,765.0,1150.0,1508.0,1435.0,523.0,0.0,0.0,0.0,0.0,0.0,99457436.0,99429015.0,99462190.0,99362452.0,98656621.0
31,5059.4869093243,3055.2783557671,23.078,3082477090.0,3147999575.0,3186332207.0,3311810912.0,3514237741.0,665740521.0,631593734.0,569253229.0,621710832.0,666207189.0,4033834.0,2746286.0,2548585.0,4063525.0,4284720.0,3672145.0,2874719.0,3271691.0,3734797.0,4545195.0,2547.0,3799.0,3557.0,9830.0,1688.0,7398353.0,5046075.0,5796847.0,7586571.0,4550337.0,1191017138.0,1193017689.0,1191573741.0,1187902898.0,1191279499.0,7816452.0,5228322.0,12431969.0,9498240.0,4686618.0,1021335814.0,1016969922.0,1012978018.0,1041156518.0,952173440.0,2168.0,2521.0,2532.0,4916.0,896.0,2050749.0,1390372.0,1986566.0,1994007.0,1684235.0,5071534.0,3441464.0,4976965.0,5851907.0,2668215.0,73354275.0,67508068.0,132040260.0,75021308.0,73584071.0,2233.0,1529.0,2144.0,2047.0,1187.0,0.0,0.0,0.0,0.0,0.0,99241841.0,99437127.0,99288277.0,98971828.0,99270050.0
32,4897.4885004584,2880.1350812932,31.386,3216436106.0,3458811490.0,3173619078.0,3263028398.0,3251222758.0,625994697.0,691624431.0,634171332.0,645663638.0,682054052.0,3677923.0,3270430.0,3063093.0,4303856.0,3919568.0,3408071.0,3261019.0,2957576.0,3936193.0,3945306.0,2487.0,2959.0,3567.0,8856.0,1411.0,7378772.0,6700984.0,6266256.0,6176177.0,5169518.0,1192496405.0,1184836890.0,1192873122.0,1187959710.0,1192702729.0,7800016.0,6301250.0,12017304.0,9447806.0,4214401.0,1021356417.0,1015625143.0,980044031.0,1010757104.0,1046255414.0,2448.0,1795.0,4081.0,11022.0,939.0,2399096.0,1513245.0,2615641.0,2504886.0,1170630.0,4320246.0,3604065.0,4224801.0,5008185.0,2310938.0,70397262.0,72292466.0,143725165.0,78030740.0,69265203.0,787.0,1123.0,1660.0,1590.0,890.0,0.0,0.0,0.0,0.0,0.0,99367061.0,98723883.0,99374764.0,98977749.0,99417376.0
33,4928.149168917,2871.3882054054,24.749,3218957928.0,3229478315.0,3268815612.0,3394827921.0,3303380117.0,648561205.0,652722917.0,594349190.0,627301950.0,602190516.0,2843581.0,2724492.0,2527887.0,3318672.0,5335063.0,3600080.0,2720822.0,2547727.0,3496160.0,5261743.0,2336.0,3086.0,2693.0,9557.0,2044.0,7189739.0,5745393.0,6880527.0,8366586.0,4553752.0,1193378411.0,1192957909.0,1193300670.0,1187388861.0,1193334179.0,7443295.0,5733544.0,12796566.0,9190537.0,4089044.0,995626385.0,1023964938.0,974837782.0,999817728.0,1017280893.0,1963.0,1962.0,2667.0,6232.0,1153.0,1810185.0,1958473.0,1986975.0,1903911.0,1594332.0,5376069.0,3437047.0,5556971.0,6566364.0,2010826.0,71883616.0,68271253.0,142927564.0,72275465.0,70121621.0,954.0,681.0,1373.0,1202.0,703.0,0.0,0.0,0.0,0.0,0.0,99459887.0,99433751.0,99443525.0,98944820.0,99439920.0
34,4885.2360235031,2929.5910664183,15000.0,3251531169.0,3240321070.0,3458469867.0,3180836450.0,3257306889.0,635345910.0,620048765.0,688856707.0,648359831.0,684072380.0,2992305.0,2961403.0,3812618.0,3662566.0,4285512.0,3117000.0,2920051.0,3636036.0,3906557.0,4170978.0,2338.0,2475.0,3260.0,9581.0,1399.0,6534723.0,5174324.0,7496191.0,8166940.0,4458850.0,1193432734.0,1192163812.0,1292719104.0,1188825794.0,1192958523.0,7653125.0,6221691.0,12747216.0,8559179.0,4678325.0,950953125.0,997408826.0,1061688603.0,1006357769.0,1005020009.0,2598.0,2118.0,2910.0,6970.0,810.0,1909338.0,1988023.0,1914765.0,1869225.0,1707447.0,4830019.0,3128826.0,6313557.0,7355002.0,2700576.0,70609038.0,71793420.0,143169627.0,73844024.0,69916588.0,1056.0,704.0,1731.0,1245.0,867.0,0.0,0.0,0.0,0.0,0.0,99462682.0,99347188.0,99431516.0,99068519.0,99424458.0
35,4861.2446985009,2875.527221457,328.825,3158736634.0,3532317550.0,3859878122.0,3296399485.0,3462987363.0,646621713.0,735955473.0,783069141.0,656970674.0,691800259.0,4033681.0,2956410.0,3624277.0,5384595.0,3439918.0,4320644.0,2901675.0,3461420.0,4666514.0,3296863.0,3744.0,1700.0,3151.0,9480.0,1091.0,8051455.0,6209290.0,7908401.0,8907499.0,5431480.0,1193417533.0,1193265078.0,1491568104.0,1188802984.0,1193487722.0,7070395.0,6643887.0,13273229.0,9226467.0,4558370.0,1047291268.0,1006274233.0,1285869015.0,1039895795.0,1078486521.0,2402.0,1528.0,3162.0,7599.0,812.0,2021921.0,2137181.0,2522475.0,2356338.0,1936581.0,3274637.0,4617729.0,5036949.0,5924930.0,3216795.0,68450853.0,74722054.0,146282028.0,75452403.0,69859934.0,955.0,731.0,813.0,673.0,713.0,0.0,0.0,0.0,0.0,0.0,99461328.0,99431055.0,99485850.0,99110546.0,99462119.0
36,4952.1235904428,2902.7812211886,15000.0,3117817780.0,3228788397.0,4105480618.0,3275987774.0,3313991715.0,625099551.0,681354445.0,796010662.0,652007760.0,625855778.0,2896588.0,3435876.0,4583850.0,3887199.0,3889207.0,2906253.0,3262976.0,4193300.0,3578155.0,3629758.0,6259.0,2242.0,4514.0,10781.0,1479.0,8125294.0,7068917.0,8531849.0,9472112.0,4774584.0,1184071049.0,1191907866.0,1490881591.0,1188556767.0,1191285047.0,6533459.0,6036525.0,12971479.0,9678286.0,5218066.0,987346667.0,1037807335.0,1229407852.0,1004932481.0,1045915519.0,2635.0,2231.0,3186.0,10176.0,1063.0,2189462.0,2072254.0,2261286.0,2124596.0,2104508.0,4736152.0,4413353.0,7487002.0,8053545.0,3458895.0,69054835.0,71194440.0,143538769.0,73973818.0,69704682.0,1570.0,1428.0,1588.0,1808.0,1197.0,0.0,0.0,0.0,0.0,0.0,98687547.0,99320051.0,99400409.0,99044447.0,99293503.0
37,4918.8884059915,2978.0628519446,14.973,2850052319.0,2965052956.0,3322413282.0,2931831987.0,2846588754.0,593685525.0,638108838.0,641264590.0,561690651.0,585243469.0,3334625.0,4199507.0,4755296.0,5581118.0,7900481.0,3768310.0,4280802.0,4196150.0,4754989.0,7144556.0,3489.0,3699.0,4879.0,17285.0,1855.0,6490672.0,4277976.0,5952302.0,6443307.0,3102303.0,1254477756.0,1638031146.0,1649346483.0,1302742326.0,1603214476.0,5278561.0,4891652.0,10483037.0,7733532.0,3739982.0,782032231.0,947247148.0,1035853452.0,835699785.0,959838201.0,2763.0,2568.0,3853.0,7642.0,1212.0,1316876.0,1502576.0,1887621.0,1718366.0,1370941.0,3734867.0,3276191.0,5117955.0,6965375.0,1768933.0,62196329.0,58210446.0,134977751.0,67055905.0,55855720.0,2843.0,1896.0,3117.0,5231.0,2765.0,0.0,0.0,0.0,0.0,0.0,98365914.0,99451343.0,98879134.0,97162704.0,99253178.0
38,4190.183445876,2111.773228141,14.224,5605404843.0,6038313030.0,5410576498.0,5493312138.0,5230710998.0,1086146983.0,1165641251.0,1197777474.0,1244176538.0,1044419705.0,6619391.0,9355105.0,5687040.0,7271341.0,8342904.0,7171058.0,8112172.0,5222260.0,6914767.0,8276747.0,3893.0,3276.0,4750.0,29573.0,1901.0,6534534.0,3563846.0,7252122.0,8210903.0,4492040.0,2350511342.0,2354151171.0,2371523366.0,2284862574.0,2089598694.0,5515348.0,5659567.0,12951291.0,7505104.0,5000866.0,1720594322.0,1762338719.0,1889521739.0,1771071714.0,1620500196.0,3797.0,2195.0,3930.0,32813.0,1228.0,2215041.0,2231141.0,1608205.0,1771489.0,1752555.0,4914143.0,4012482.0,5424892.0,5102731.0,3363514.0,110621102.0,117316383.0,166449992.0,106719223.0,99675823.0,2638.0,1392.0,3572.0,2327.0,1540.0,0.0,0.0,0.0,0.0,0.0,99142757.0,98904142.0,99541004.0,96645921.0,99468751.0
39,4556.1221318136,2462.8015118017,17.232,5639495755.0,7881200812.0,5639439385.0,7795886139.0,4314743237.0,1044865894.0,1559838819.0,1110446530.0,1595049263.0,820790948.0,6404437.0,8836656.0,5708047.0,10067483.0,3695156.0,6247452.0,8200928.0,5368588.0,10008477.0,4014627.0,2473.0,2513.0,3257.0,10658.0,2195.0,7051142.0,6468019.0,8234131.0,10081886.0,5133637.0,1854553374.0,2624647939.0,1813882512.0,2584916300.0,1448908048.0,9323757.0,7156519.0,14873111.0,10517867.0,6300442.0,1673688323.0,2468215735.0,1560233995.0,2394124333.0,1349103936.0,1879.0,2118.0,2515.0,6964.0,817.0,3008200.0,2304984.0,2465904.0,2568844.0,2468596.0,6031380.0,4283229.0,6044668.0,8491644.0,3477582.0,112839878.0,151012075.0,174353109.0,147833819.0,86582516.0,924.0,1172.0,1642.0,861.0,769.0,0.0,0.0,0.0,0.0,0.0,99570324.0,99662584.0,99518379.0,99406568.0,99478606.0
40,5060.1872492245,2989.2675464799,15000.0,4411857205.0,8953695213.0,3974056932.0,5627074802.0,3730169131.0,847679444.0,1735149025.0,812120136.0,1168556150.0,753690666.0,4272368.0,10083848.0,4878415.0,7667635.0,3928104.0,4007455.0,9383804.0,4835436.0,7624201.0,4278453.0,2984.0,3168.0,3038.0,9576.0,1291.0,9086967.0,7797679.0,8805741.0,11029459.0,6444803.0,1328488237.0,2889981592.0,1352307427.0,1806444233.0,1227177954.0,7855196.0,8401247.0,11225460.0,9554006.0,5138327.0,1233411631.0,2771054295.0,1202380184.0,1644859894.0,1107022305.0,1496.0,2699.0,2710.0,8185.0,858.0,2210668.0,3109414.0,3013695.0,1758712.0,2530056.0,5413809.0,5267021.0,4084298.0,5891789.0,3985693.0,88091840.0,157442702.0,168279238.0,116029803.0,76501212.0,771.0,809.0,1049.0,1123.0,547.0,0.0,0.0,0.0,0.0,0.0,99505495.0,99672827.0,99562189.0,99393276.0,99473766.0
41,5081.5172002147,3006.6967694347,146.979,3556557460.0,9053828595.0,3448812415.0,3573263181.0,3709414963.0,707418088.0,1767542495.0,671539513.0,723638648.0,746437945.0,3599746.0,8925273.0,3503493.0,4720624.0,3952505.0,3709064.0,9550839.0,3777533.0,4596558.0,3972325.0,2623.0,3327.0,2858.0,8124.0,1294.0,7185069.0,7187756.0,7153481.0,8622959.0,6247311.0,1193401876.0,2891107140.0,1193370164.0,1190220319.0,1193599902.0,8452271.0,7687365.0,13256779.0,10764824.0,5582300.0,1092937254.0,2723661486.0,1107030450.0,1152685924.0,1138898066.0,2029.0,2764.0,3474.0,8390.0,1921.0,2508369.0,2159790.0,2352535.0,2748623.0,1845726.0,5913362.0,4259479.0,5476090.0,6912618.0,3414149.0,81259514.0,168811657.0,161725461.0,85799997.0,77649234.0,551.0,583.0,1682.0,1179.0,520.0,0.0,0.0,0.0,0.0,0.0,99456382.0,99687105.0,99443740.0,99197365.0,99465289.0
42,5095.080053485,3031.5384957125,11.812,3622554544.0,9222836545.0,3418727400.0,3713161594.0,3666408126.0,721728215.0,1823412380.0,693819406.0,730537879.0,733238944.0,3147868.0,9320962.0,3215930.0,3897547.0,4027476.0,3134631.0,8810732.0,3167844.0,3951216.0,4392702.0,2719.0,4724.0,3826.0,11173.0,1044.0,9372349.0,8414260.0,9745995.0,9579308.0,5724385.0,1194318565.0,2890507520.0,1185184347.0,1191479605.0,1193612950.0,7925344.0,6971863.0,12827861.0,10401230.0,5778448.0,1140755802.0,2722715150.0,1095670428.0,1136591224.0,1077533928.0,2115.0,4211.0,3440.0,8775.0,8399.0,2564689.0,2703943.0,3349269.0,1922945.0,2184931.0,4482886.0,5277328.0,5169274.0,6412231.0,3313333.0,81338423.0,165779727.0,139661844.0,81017203.0,75377938.0,911.0,465.0,961.0,1019.0,476.0,0.0,0.0,0.0,0.0,0.0,99523714.0,99686225.0,99456506.0,99279865.0,99452599.0
43,5101.568470607,3103.8451315457,25.824,3336485474.0,8982082550.0,3472363962.0,3541178795.0,3565518322.0,700720326.0,1802887157.0,691429370.0,709229071.0,746655172.0,2987114.0,9387275.0,3086852.0,3515555.0,4315973.0,3051127.0,8822839.0,3549410.0,3686117.0,4242726.0,2679.0,3178.0,4223.0,8757.0,2005.0,9533836.0,6147163.0,7681325.0,10360526.0,6656124.0,1193358559.0,2892430534.0,1250480193.0,1184570043.0,1193385227.0,8929222.0,7297543.0,14319426.0,11041871.0,5786459.0,1129222343.0,2690756776.0,1096869456.0,1128675508.0,1152001025.0,2450.0,3203.0,2514.0,10927.0,1085.0,2979649.0,2083444.0,2907784.0,2848084.0,2482325.0,5029713.0,5078955.0,6415629.0,9005681.0,3680450.0,78693952.0,165248059.0,162696877.0,82053598.0,75408500.0,764.0,628.0,800.0,862.0,705.0,0.0,0.0,0.0,0.0,0.0,99450282.0,99743476.0,99454763.0,98719350.0,99454978.0
44,5084.1769253645,3020.0149333356,14.778,4655398644.0,6071937721.0,3569126037.0,3362584193.0,3573539452.0,1030790751.0,1200015892.0,636682526.0,633048726.0,728154127.0,6210080.0,6659020.0,3521951.0,3263616.0,4345117.0,5735641.0,6162460.0,3407122.0,3155633.0,4343746.0,3570.0,2764.0,4709.0,11165.0,1751.0,9035627.0,6949866.0,7605060.0,8820185.0,5064073.0,1803025150.0,1952593695.0,1292750135.0,1240195904.0,1259387052.0,8951275.0,5868920.0,13260884.0,10868286.0,5457258.0,1614883009.0,1762595607.0,1121495213.0,1109379434.0,1127150454.0,3691.0,2585.0,3324.0,8096.0,1417.0,2511283.0,2181013.0,2519398.0,2418045.0,1806695.0,6137919.0,4852922.0,5988213.0,6470470.0,2500856.0,91612442.0,119267513.0,129311840.0,74989067.0,74299732.0,724.0,1044.0,1638.0,1075.0,1338.0,0.0,0.0,0.0,0.0,0.0,99539761.0,99513134.0,99450938.0,98129674.0,99438897.0
45,4975.2685408222,2914.3010487455,31.191,4105652931.0,3373312101.0,3560424426.0,3686179363.0,3999210494.0,780043639.0,636413328.0,734242633.0,708685194.0,804975971.0,4444960.0,2916011.0,4003579.0,4396257.0,5142681.0,4945518.0,2919371.0,3817325.0,4090820.0,5013013.0,2920.0,2377.0,5153.0,9210.0,1362.0,6914777.0,6847271.0,9500935.0,8956658.0,4743933.0,1427626937.0,1192570955.0,1292359343.0,1267081869.0,1390392674.0,7661317.0,6883346.0,11481484.0,9513994.0,4940962.0,1216423647.0,1062763512.0,1115810117.0,1135088872.0,1210291447.0,2185.0,2169.0,3824.0,7712.0,1056.0,2769449.0,2787662.0,2275739.0,1756758.0,1939469.0,4728809.0,4049897.0,4334746.0,5701618.0,3034045.0,86829148.0,70109992.0,148238916.0,80519999.0,80313718.0,1432.0,1002.0,1198.0,1475.0,1015.0,0.0,0.0,0.0,0.0,0.0,98777702.0,99395311.0,99420443.0,96789754.0,98713982.0
46,4967.1963015587,2956.601336023,15000.0,3195648475.0,3454529945.0,3474013914.0,3298100946.0,4116848455.0,664907162.0,675136796.0,669059670.0,669653260.0,840483321.0,3692370.0,2955089.0,2776607.0,3549932.0,5535138.0,3449467.0,3285091.0,2889418.0,3898124.0,5010188.0,2451.0,1854.0,3257.0,6299.0,2031.0,7358133.0,5208161.0,7084194.0,8955655.0,5505563.0,1192600237.0,1192118833.0,1292138903.0,1232556917.0,1491802085.0,8553854.0,6698475.0,12801954.0,10367720.0,5366639.0,1025488694.0,1027841128.0,1064410479.0,1048660693.0,1314039994.0,2307.0,1728.0,2888.0,9587.0,1128.0,2168135.0,1867518.0,2209207.0,1919797.0,2192424.0,4137020.0,4078690.0,4831720.0,7194507.0,3834870.0,70819026.0,73255228.0,159033073.0,80413764.0,82806403.0,1432.0,995.0,1488.0,1306.0,1105.0,0.0,0.0,0.0,0.0,0.0,99378863.0,99361613.0,99408859.0,98996441.0,99461463.0
47,4965.2215794749,2934.7437792131,15000.0,3296015909.0,3353748797.0,3374727070.0,3447273859.0,3953005458.0,641373795.0,651525112.0,684206997.0,657412623.0,834149120.0,2938398.0,3278090.0,3141966.0,4270670.0,7140192.0,3104251.0,3141232.0,3124754.0,4774421.0,6348633.0,2175.0,2408.0,2765.0,8145.0,2485.0,8548480.0,5919585.0,7066002.0,8141518.0,5495178.0,1191352043.0,1192037694.0,1290637823.0,1185502090.0,1490441456.0,6428275.0,6424092.0,12105020.0,8412570.0,4872080.0,1014559977.0,1016959823.0,1001369568.0,1015863552.0,1283995519.0,1449.0,1678.0,2690.0,10754.0,1278.0,2413205.0,1930792.0,2717780.0,2308626.0,1818363.0,5475171.0,4526280.0,5812263.0,5655085.0,2778125.0,72261158.0,71054798.0,163926166.0,77288747.0,78936026.0,2148.0,1842.0,2131.0,2508.0,1574.0,0.0,0.0,0.0,0.0,0.0,99295204.0,99351642.0,99291368.0,98775056.0,99381405.0
48,4879.321413184,2961.109898791,15000.0,2486572914.0,3680551638.0,2540124246.0,2112686794.0,2738893482.0,432360216.0,708477502.0,486461684.0,432655562.0,593587155.0,3075198.0,2599808.0,4913202.0,4465300.0,8389494.0,3346904.0,2955477.0,5160482.0,4002982.0,9198721.0,4020.0,4569.0,5670.0,40131.0,3309.0,4563247.0,4357145.0,4637108.0,4365397.0,3085095.0,1520289443.0,1743846054.0,1802154714.0,1444633961.0,1882958336.0,5503634.0,3395685.0,8707423.0,7965359.0,4056210.0,865444217.0,776462155.0,930961299.0,715453667.0,1145402890.0,2640.0,2619.0,2998.0,9549.0,1965.0,1498597.0,1207130.0,1319891.0,1317131.0,805485.0,2922136.0,2572935.0,3717142.0,5357488.0,1350012.0,59404620.0,74183536.0,81260394.0,41505721.0,51956328.0,3742.0,4122.0,4867.0,3829.0,2617.0,0.0,0.0,0.0,0.0,0.0,99234670.0,98371244.0,99206837.0,93553785.0,98297312.0
49,3821.077519832,1846.2736100375,16.409,3318466720.0,3229732239.0,4115841549.0,7444914859.0,6702539951.0,681534541.0,672889311.0,771725501.0,1443355465.0,1258162069.0,4165025.0,3510839.0,4424503.0,8919854.0,7555935.0,3895759.0,3263007.0,4721381.0,8946815.0,8362979.0,3291.0,4342.0,3529.0,13923.0,21668.0,7684540.0,5406757.0,7012731.0,8453571.0,5256208.0,1335028752.0,1335949825.0,1654000008.0,2586099737.0,2285044430.0,8441318.0,5535020.0,13600005.0,10212690.0,5323154.0,1062570421.0,955322265.0,1351007395.0,2140523163.0,1889081598.0,2302.0,1534.0,2644.0,16027.0,1443.0,1849366.0,2180464.0,2495765.0,2530801.0,1533267.0,6094871.0,4113074.0,6092677.0,5253819.0,2394587.0,75161322.0,65162562.0,144725440.0,142079429.0,127945962.0,1586.0,1341.0,1970.0,1072.0,778.0,0.0,0.0,0.0,0.0,0.0,99606277.0,99394405.0,99481105.0,99463034.0,99551641.0
50,4949.2610549696,2990.2202442312,15000.0,3405805962.0,3798290825.0,4340191655.0,7704159548.0,3809092070.0,713620306.0,725436208.0,867803538.0,1441131316.0,798512084.0,4401690.0,3437770.0,5805627.0,12567203.0,3660363.0,4401414.0,3333261.0,5773458.0,11156120.0,3623964.0,3404.0,2206.0,3669.0,12978.0,980.0,8569959.0,8199904.0,9349498.0,8726893.0,6044714.0,1292997284.0,1193457593.0,1569958982.0,2648886195.0,1284606924.0,8117137.0,6457496.0,14587931.0,10003719.0,5275129.0,1213254447.0,1062813427.0,1363903250.0,2415568142.0,1263599317.0,2297.0,1949.0,2446.0,11422.0,792.0,1948975.0,2149978.0,2571656.0,2467531.0,1911782.0,4463437.0,3667467.0,5722138.0,5547940.0,3773629.0,79176754.0,77170239.0,150698701.0,151071963.0,77732795.0,784.0,662.0,1213.0,1118.0,1095.0,0.0,0.0,0.0,0.0,0.0,99483920.0,99432061.0,99506697.0,99379463.0,98820194.0
51,5031.3981302883,2940.3603393902,354.387,3616027609.0,3629077824.0,4091352081.0,8851589975.0,4117579171.0,696556636.0,719507148.0,821018113.0,1716378565.0,825951803.0,3660628.0,3636843.0,3383598.0,11094670.0,3772535.0,3497339.0,3533024.0,3769762.0,11870267.0,3565038.0,3467.0,2296.0,3341.0,13357.0,1283.0,7757948.0,6856480.0,8826104.0,10777908.0,5727528.0,1225537260.0,1194143675.0,1393206313.0,2881163570.0,1293473238.0,8650277.0,7909559.0,13189651.0,9590876.0,5900961.0,1094502444.0,1120637106.0,1282184159.0,2810557751.0,1248483428.0,2090.0,2124.0,3378.0,10571.0,917.0,3010239.0,2855743.0,2513176.0,2495028.0,2103783.0,5627821.0,4690709.0,6465254.0,7501577.0,3369772.0,79550852.0,81573714.0,164301214.0,169553328.0,80342818.0,797.0,746.0,1343.0,810.0,675.0,0.0,0.0,0.0,0.0,0.0,99523226.0,99507118.0,99511983.0,99341923.0,99494755.0
